name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"1,119,394,114","1,226,808,186","2,140,145,625","2,553,247,500","1,317,778,350","531,582,900","888,208,410","483,167,376","466,890,165","757,023,600","874,972,800","449,099,200","72,268,060","111,677,021","232,437,967","283,638,128","52,413,022","234,637,629","338,116,694","482,626,677","125,762,898","122,418,329","16,950,813","69,723,601","116,181,439","509,288,000","104,720,000","96,726,000","224,304,750","87,912,000","36,569,875"
EnterpriseValue,"1,555,555,114","1,674,647,186","2,435,099,625","2,522,187,500","1,255,234,350","547,670,900","829,583,410","376,064,376","467,542,165","716,696,600","777,838,800","436,508,200","66,669,060","97,678,021","178,492,428","214,674,379","-9,115,440","183,940,116","294,301,694","451,791,677","102,589,803","102,390,329","-16,309,187","36,463,601","90,583,439","505,588,000","101,020,000","93,026,000","221,004,750","75,612,000","32,769,875"
PsRatio,"3.149","3.557","8.89","21.598","21.71","32.113","37.126","12.689","21.202","15.247","41.278","37.182","2.672","3.577","3.628","3.371","0.922","2.843","81.607","1,429.629","373.293","74.919","9.545","6.232","25.838","181.485","15.444","96.458","67.75","259.29",
PbRatio,"56.586",,,,"39.176",,"12.188","4.802","116.965","11.82","10.484","131.701",,"4.331","3.489","3.288","1.129","3.615","11.262","14.027","4.287","4.303","0.422","1.227","1.633","7.133","3.781","3.823","6.336","6.512","2.813"
EnterprisesValueRevenueRatio,"4.694","5.053","8.991","16.048","70.471","11.215","40.168","14.931","17.742","14.852","57.16","25.187","2.536","4.973","2.861","2.878","-0.161","2.582","47.377","2,974.917","304.51","156.739","-9.191","3.268","27.32","202.235","15.784","93.026","138.128","378.06","46.814"
EnterprisesValueEBITDARatio,"-13.371","-14.395","-16.928","-20.718","-7.491","-5.688","-9.086","-6.654","-9.705","-19.041","-19.439","-17.442","-1.973","-1.868","-5.651","-17.706","0.357","-5.951","-6.374","-17.17","-4.934","-8.14","0.934","-9.264","-9.886","-66.525","-18.367","-7.951","-26.952","-8.896","-5.285"
