name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"5,431,698,336","21,701,552,796","24,645,968,815","14,345,531,638","8,881,284,078","10,669,157,482","6,477,803,985","5,018,644,127","5,927,190,683","14,236,123,728","7,059,952,165","6,363,002,011"
EnterpriseValue,"3,171,298,336","21,642,350,999","22,721,585,478","13,103,459,720","7,774,728,820","9,912,927,874","5,789,635,151","4,837,245,162","5,967,069,683","13,867,097,897","6,660,632,556","5,925,596,171"
PeRatio,,,"71.836","57.575","13.208","95.318","56.435","29.739","17.547","35.603","26.707","39.539"
ForwardPeRatio,,,,,"20.367","30.121","23.866","25.445","20.534","27.624","22.173","24.45"
PegRatio,,,,,,,,,"0.658","0.795","0.639","0.632"
PsRatio,"0.589","4.961","8.637","6.072","4.977","7.056","7.458","9.808","5.996","18.143","7.635","11.349"
PbRatio,"1.89","6.126","6.06","4.762","3.268","7.522","5.347","5.03","4.669","10.493","5.789","7.66"
EnterprisesValueRevenueRatio,"0.348","4.864","8.189","5.471","4.219","6.478","5.607","7.646","4.708","11.997","7.033","10.587"
EnterprisesValueEBITDARatio,"3.095","36.582","24.822","20.04","7.773","25.002","18.034","25.895","11.913","27.876","16.31","23.791"
