name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"2,727,211,032","2,798,113,772","2,456,205,248","1,730,223,480","303,684,936","799,247,282","980,366,245","706,476,763","1,135,858,209","679,841,321","2,797,780,998","4,903,714,183","5,251,629,188","6,548,160,308","5,299,275,799","3,100,160,114","1,167,535,100","1,615,559,400","1,424,306,749"
EnterpriseValue,"4,497,929,754","4,793,396,691","3,260,295,998","2,976,105,511","1,727,779,167","2,298,254,759","2,418,005,880","2,056,607,421","2,486,737,939","1,951,120,147","4,505,261,658","5,552,675,930","5,810,271,042","7,203,464,755","5,752,976,206","3,494,245,683","1,525,752,605","2,051,540,326","1,726,757,219"
PeRatio,,"3.601","3.269","1.759",,,,,,,"10.479","31.588","20.291","54.341","30.407","36.138","5.309","11.828","10.388"
ForwardPeRatio,"6.798","5.107","6.435","7.746",,"188.679","7.734",,,,"10.395","23.697","27.548",,,,,,
PsRatio,"0.928","0.945","1.247","1.444","0.322","0.617","0.477","0.855","1.767","0.781","1.889","4.761","5.113","5.685","5.329","4.639","1.209","2.539","2.888"
PbRatio,"0.957","0.785","1.223","1.345","0.998","0.34","0.421","0.483","0.708","0.345","1.149","4.034","4.034","5.673","5.175","3.2","1.532","2.661","3.544"
EnterprisesValueRevenueRatio,"1.33","1.417","1.129","1.593","1.771","1.273","1.692","1.87","3.188","1.74","2.945","4.978","5.669","5.516","5.734","4.425","1.251","2.75","3.102"
EnterprisesValueEBITDARatio,"6.508","6.935","2.092","1.322","-0.861","3.023","10.249","4.008","-17.057","-2.703","7.256","9.448","8.139","12.803","16.688","10.326","2.796","4.84","5.632"
