name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001
MarketCap,"33,301,296,488","33,069,345,342","26,856,241,820","38,492,566,101","64,266,778,317","54,809,183,710","16,290,619,203","15,952,437,283","11,997,012,938","6,936,914,326","4,923,682,266","3,617,435,708","3,336,859,096","4,174,195,220","3,360,267,060","2,892,802,523","3,761,382,763","3,240,953,675","3,717,729,179","2,709,462,501","1,776,273,223","1,262,489,836","1,353,770,984","960,291,900"
EnterpriseValue,"48,588,231,488","48,488,908,342","38,750,988,820","47,482,120,101","71,753,789,317","62,250,268,710","20,786,092,203","20,025,218,283","13,235,510,938","8,382,066,326","5,426,584,266","4,057,421,708","3,083,960,096","3,444,674,220","3,090,642,060","2,699,319,523","3,374,041,763","2,991,908,675","3,500,000,179","2,728,571,501","1,961,047,223","1,238,440,836","1,363,886,984","1,031,901,900"
PeRatio,"34.629","38.72","413.833","42.644","143.613","73.613","26.444","61.122","33.926","27.112","21.56","20.852","12.034","19.908","56.253","71.92","24.594","22.88","30.444","29.742","29.91","28.333","35.048","32.073"
ForwardPeRatio,"11.236","10.764","9.56","13.928","26.667","24.155",,"21.368","23.529","20.161","14.771","11.628","11.737","16.611",,,,,,,,,,
PegRatio,"0.687","0.18","0.577","0.766","0.991","1.405",,"0.985","1.464","1.834","1.373","1.267","0.938","1.271",,,,,,,,,,
PsRatio,"3.539","3.523","3.129","4.855","8.675","7.818","4.648","4.394","3.562","2.751","2.031","1.606","1.531","2.248","2.002","1.863","3.16","3.082","4.208","3.523","3.094","2.551","3.009","2.149"
PbRatio,"1.448","1.474","1.153","1.472","2.316","1.973","4.099","4.518","14.28","8.258","4.177","3.154","2.847","3.524","3.594","3.161","3.555","3.384","4.827","4.685","4.147","3.735","4.569","3.543"
EnterprisesValueRevenueRatio,"5.033","5.022","4.317","5.571","9.666","12.673","6.175","5.038","4.567","3.022","2.125","1.708","1.399","1.852","1.882","1.846","2.648","2.819","3.854","3.479","3.116","2.4","2.947","2.922"
EnterprisesValueEBITDARatio,"13.471","13.444","16.587","15.469","28.117","36.593","16.232","19.658","21.413","13.992","10.026","8.464","7.406","8.113","7.793","7.378","10.759","11.439","14.376","13.047","12.405","9.784","11.091","12.95"
