name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,924,573,023","2,214,308,768","2,021,393,263","2,114,540,096","1,521,330,122","1,366,093,998","1,814,259,192","1,034,970,485","931,678,804","729,378,021"
EnterpriseValue,"3,016,572,916","2,218,391,993","2,236,104,067","2,309,692,076","1,680,877,136","1,573,499,578","1,880,614,303","777,404,033","1,043,768,356","594,342,789"
PeRatio,,,"1,561.902",,,,"55.875","36.403","59.871",
ForwardPeRatio,"38.314","36.364","31.949","30.121","37.313","66.225","51.02","40.984","44.643",
PsRatio,"15.752","13.949","10.889","12.88","4.241","3.872","14.272","21.558","26.336","81.841"
PbRatio,"2.365","1.743","1.573","1.65","1.326","0.995","1.188","1.164","1.35","4.421"
EnterprisesValueRevenueRatio,"12.197","10.185","9.944","10.812","4.281","3.208","8.82","12.403","22.983","34.597"
EnterprisesValueEBITDARatio,"72.732","11.808","12.719","23.056","-8.289","-25.4","-64.095","11.686","27.398","474.336"
