name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
MarketCap,"52,491,435,310","51,844,531,537","36,199,829,009","33,897,654,920","48,250,574,909","29,666,196,600","34,130,208,657","32,372,276,335","37,351,894,245","43,542,579,876","21,660,908,754","29,661,189,809","23,945,056,643","38,476,723,462","27,716,685,730","24,745,980,633","23,050,970,615","20,689,704,156","8,767,089,031","5,479,713,849","5,371,455,454","5,835,239,965","1,841,873,388","1,253,208,649","3,985,182,152","4,465,146,654","8,825,859,300","4,684,359,274","6,908,364,279","1,791,478,971","62,205,405,342","46,403,768,800","41,861,397,854","33,576,306,514","36,832,518,897","47,167,550,168","42,036,684,969","31,445,168,148","24,159,684,930","15,937,167,356","16,620,111,095"
EnterpriseValue,"61,378,435,310","61,370,531,537","44,906,829,009","41,883,654,920","54,579,574,909","35,418,196,600","37,770,208,657","44,045,276,335","51,164,894,245","51,073,579,876","28,982,908,754","36,988,189,809","29,578,056,643","44,533,723,462","32,605,685,730","27,574,980,633","26,255,970,615","24,249,704,156","13,195,089,031","10,112,713,849","7,542,555,454","8,336,439,965","4,157,773,388","3,066,808,649","5,555,782,152","5,722,346,654","10,539,459,300","7,016,859,274","8,402,564,279","2,823,978,971","63,133,005,342","47,147,568,800","42,493,797,854","34,328,906,514","37,647,418,897","48,062,850,168","42,478,084,969","31,886,568,148","24,477,884,930","16,155,667,356","17,007,611,095"
PeRatio,"38.111","32.609","17.856","33.257","29.472","42.113","19.682","14.463",,"92.575","12.439","23.707","22.568","22.414","17.267","16.772",,"21.485","1.848","5.712","7.141","7.231","2.838","2.22","8.974","6.641","23.047","15.22","34.626","8.456","450.45","390.459","348.364","303.32","438.734","623.512","423.386","313.273","290.49","178.633","7.71"
ForwardPeRatio,"22.831","20.161","13.298","13.661","20.704","17.007","16.807","11.442","13.175","16.155","10.449","12.063","13.038","9.99","8.313",,,"80.645",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.352","1.264","0.7","0.989","1.317","1.883","2.293","1.212","1.013","2.017",,"0.659","1.387","0.625","0.531",,,"5.87",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.335","1.959","1.378","1.392","2.129","1.384","1.252","1.048","0.789","0.8","0.525","0.69","0.572","0.915","0.689","0.731","0.72","0.553","0.065","0.177","0.197","0.222","0.085","0.066","0.233","0.258","0.585","0.397","0.658","0.19","8.463","7.186","7.137","6.759","8.363","10.781","12.06","10.461","9.029","6.49","0.338"
PbRatio,"3.261","3.247","2.218","2.12","2.705","1.666","1.676","1.559","1.884","4.536","2.033","2.51","1.976","3.31","2.505","2.453","2.527","2.195","1.055","0.793","0.887","1.121","0.442","0.369","1.489","1.821","4.133","2.601","4.473","1.324","54.643","44.589","45.956","32.815","41.385","56.468","49.31","36.886","31.36","19.229","21.717"
EnterprisesValueRevenueRatio,"2.674","2.279","1.688","1.678","2.35","1.565","1.185","1.413","1.134","1.41","0.683","0.843","0.703","1.052","0.799","0.804","0.921","0.637","0.391","0.326","0.275","0.314","0.184","0.153","0.311","0.332","0.653","0.558","0.754","0.282","7.957","6.862","6.874","6.657","8.258","10.982","12.266","10.287","9.145","6.121","9.517"
EnterprisesValueEBITDARatio,"22.574","19.526","15.544","14.064","16.114","24.045","8.665","9.503","14.372","16.923","7.859","9.359","11.482","13.805","10.811","10.509","39.423","10.254","5.715","5.196","4.285","4.298","2.404","1.864","3.816","4.063","8.104","6.694","8.826","3.404","88.845","75.618","83.256","75.564","94.639","126.514","74.017","101.485","88.72","58.984","87.623"
