name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
MarketCap,"26,443,429,662","27,898,910,681","37,933,182,401","41,572,920,640","27,338,927,870","27,268,433,203","28,647,959,831","17,235,052,100","15,126,927,082","14,287,012,522","29,373,104,811","28,157,436,536","35,193,227,310","35,328,007,356","43,918,965,475","32,336,958,368","22,094,926,264","45,555,113,045","15,036,854,494","8,310,293,989","9,188,969,560","4,610,140,346","3,311,617,631","3,192,392,173","4,059,842,551","2,587,416,537","3,464,889,743","4,473,367,999","3,878,736,220","3,224,151,681","1,463,201,371","995,121,667","785,280,232","696,132,000","536,536,241"
EnterpriseValue,"38,068,429,662","42,331,910,681","50,787,182,401","53,701,920,640","39,635,927,870","39,055,433,203","40,111,959,831","21,632,052,100","19,723,927,082","18,337,012,522","33,413,104,811","31,180,436,536","38,712,227,310","39,520,007,356","49,085,565,475","35,999,658,368","24,983,426,264","46,265,213,045","16,633,254,494","9,344,993,989","10,092,469,560","6,051,540,346","4,783,417,631","4,661,892,173","4,920,529,551","3,462,340,537","4,425,489,743","5,699,267,999","4,506,836,220","3,976,951,681","1,435,501,371","1,091,621,667","852,180,232","787,632,000","657,636,241"
PeRatio,"21.194","12.802","5.19","18.942","283.294","21.388",,"38.962","31.737","9.672","22.075","14.649","17.169","12.434","26.066","33.385","6.65","42.341","27.021","17.178","30.763",,"61.738","26.483","21.985",,"13.252","14.613","18.519","21.101","20.133","21.376","17.178","17.84","23.541"
ForwardPeRatio,"13.459","10.823","5.797","9.794","20.661","15.576","13.587","31.746","28.818","10.753","14.225","14.925","12.626","9.533","15.699",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.139","1.195","1.01","0.636","0.872",,,,,,,,,,,,,,,,,,,,
PsRatio,"0.917","0.916","1.074","1.753","1.357","1.395","1.541","3.835","3.193","2.099","4.458","3.899","4.496","4.207","7.191","8.293","2.46","8.92","4.148","2.4","2.835","1.839","1.729","1.549","1.896","1.271","1.5","1.867","2.757","4.406","3.209","3.255","2.704","2.63","2.162"
PbRatio,"1.054","1.108","1.426","1.778","1.245","1.19","1.298","2.038","1.888","1.667","3.348","2.841","3.551","4.747","6.471","4.94","4.815","7.569","5.84","3.581","3.852","2.336","1.583","1.53","2.032","1.319","1.412","2.008","2.76","3.057","1.46","1.031","0.872","0.722","0.567"
EnterprisesValueRevenueRatio,"1.31","1.457","1.341","1.938","1.896","1.945","2.043","4.757","4.426","2.92","4.696","4.268","4.884","4.535","7.507","9.053","2.645","8.839","4.416","2.429","3.111","2.454","2.48","2.24","2.205","1.68","1.918","2.45","3.21","4.644","3.956","4.378","2.927","2.97","2.757"
EnterprisesValueEBITDARatio,"7.793","8.666","3.974","8.159","13.705","10.653","19.828","23.956","17.047","7.515","10.955","9.492","10.75","8.228","16.073","23.945","5.016","24.228","14.879","8.233","13.316","12.403","12.218","10.554","10.217","8.528","7.325","9.741","11.767","14.181","10.796","18.863","10.82","10.124","10.59"
