name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"4,032,371,867","3,942,884,338","2,894,206,406","3,067,674,466","2,233,012,529","1,713,863,726","1,285,042,106","2,001,751,277","1,246,096,560","884,393,948","1,239,528,359","1,119,961,672","765,230,342","752,270,177","741,115,359","426,691,339","302,547,754","682,381,369","396,538,065","355,258,316","414,094,943","141,756,396","51,089,374"
EnterpriseValue,"5,658,080,867","5,428,714,338","4,133,220,406","3,717,264,466","3,319,433,529","3,435,113,726","2,741,123,106","3,253,913,277","2,579,913,560","2,401,357,948","2,412,889,359","2,034,869,672","1,550,614,342","1,323,137,177","1,104,280,359","710,798,339","655,759,754","985,513,369","841,418,065","662,784,316","522,411,943","323,362,396","210,530,374"
PeRatio,"12.472","12.189","8.946","14.547","21.734","10.603","7.34","24.979","33.194","11.117","16.277","21.25","11.006","14.655","28.234","65.688","10.92","13.383","7.647","9.237","16.806","16.032","6.083"
ForwardPeRatio,"11.574","17.483","12.484","12.547","17.637","12.195","9.533","21.053","21.739","10.929","11.976","12.469","7.831","9.699","15.152",,,,,,,,
PegRatio,"2.744",,,,,"2.25","0.485",,,"2.803","0.946","0.984","0.618","0.454","1.212",,,,,,,,
PsRatio,"0.547","0.575","0.496","0.612","0.443","0.288","0.281","0.433","0.289","0.174","0.266","0.322","0.222","0.291","0.461","0.319","0.191","0.34","0.266","0.278","0.394","0.279","0.105"
PbRatio,"2.155","2.163","1.848","2.12","1.698","1.454","1.209","2.055","1.42","1.063","1.52","1.525","1.103","1.278","1.457","0.915","0.727","1.708","1.228","1.373","1.859","1.598","0.641"
EnterprisesValueRevenueRatio,"0.714","0.685","0.582","0.725","0.701","0.591","0.498","0.69","0.612","0.482","0.51","0.601","0.502","0.513","0.737","0.592","0.417","0.485","0.358","0.355","0.477","0.397","0.278"
EnterprisesValueEBITDARatio,"7.678","7.367","5.676","7.655","9.798","8.686","7.04","10.58","10.796","9.004","8.989","10.983","8.27","8.576","12.59","14.695","7.502","7.451","6.151","6.34","10.448","9.069","5.731"
