name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"8,990,114,488","8,572,989,422","8,109,169,404","6,263,290,103","6,984,730,804","6,504,995,184","9,300,579,023","7,936,049,205","8,266,725,523","8,952,794,404","15,185,759,189","18,101,337,339","15,685,653,481","15,390,867,092","12,913,443,520","11,643,078,680","7,720,498,601","11,708,325,720","12,172,245,900","9,537,841,750","9,767,520,000","8,994,769,480","7,495,539,700","9,831,232,920","18,793,683,859","21,215,344,862","13,013,743,246","7,658,440,192","7,879,176,328"
EnterpriseValue,"10,064,939,528","9,881,838,284","9,204,941,579","7,298,464,436","8,558,799,956","8,593,687,921","10,280,170,031","10,103,777,337","10,021,038,208","12,314,315,725","18,504,129,763","21,516,417,117","17,631,317,107","17,578,804,775","13,774,660,954","13,575,394,273","10,079,484,782","13,653,333,434","15,391,609,077","11,610,904,294","12,081,506,684","11,421,752,144","9,771,547,031","13,291,227,892","22,594,259,105","24,444,271,907","18,760,316,382","10,406,585,805","8,605,104,587"
PeRatio,"19.395","23.893","25.898","16.867","19.696","11.182","12.365",,,"31.096","35.279","41.289","34.449","7.654","15.623","18.895","13.6","18.735","25.684","12.847","20.584","90.98",,,"42.156","50.485","17.547","119.883","18.783"
ForwardPeRatio,"15.773","14.065","15.106","15.924","18.622","11.299","15.773","14.085","12.315","10.173","15.625","16.367","12.21",,,,,,,,,,,,,,,,
PegRatio,,,,"2.344",,,"6.626",,"0.874","1.456","1.564",,"244.25",,,,,,,,,,,,,,,,
PsRatio,"1.996","1.78","1.956","1.34","1.467","1.22","1.729","1.258","1.527","1.188","1.95","2.127","1.925","1.712","1.46","1.382","1.08","1.401","1.667","1.357","1.367","1.233","1.07","1.588","3.311","3.965","3.202","2.02","2.067"
PbRatio,"1.76","1.607","1.493","1.169","1.213","1.169","1.798","1.47","1.026","1.107","1.746","1.933","1.737","1.924","1.511","1.657","1.11","1.598","1.889","1.982","1.819","1.741","1.394","1.882","6.862","9.928","7.481","30.378","11.84"
EnterprisesValueRevenueRatio,"2.74","2.69","2.396","2.129","2.52","2.221","2.49","2.239","2.201","2.756","4.076","4.245","3.555","3.649","2.432","2.641","2.095","3.277","3.859","3.05","3.474","2.825","2.261","3.139","5.826","7.345","7.833","4.538","3.936"
EnterprisesValueEBITDARatio,"9.175","9.008","9.114","11.177","8.105","12.491","12.964","12.129","23.359","14.872","25.107","27.727","22.46","12.841","13.439","15.479","10.992","19.162","23.688","14.21","18.348","19.26","16.044","26.822","52.73","67.712","94.273","32.199","17.533"
