name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"11,026,789,046","7,388,874,692","4,927,766,191","5,842,504,054","10,285,341,698","5,555,746,157","7,080,298,095","6,044,961,907","3,266,152,067","4,366,797,724","7,640,111,157","9,642,942,027","6,352,147,469","5,737,715,756","4,377,844,235","2,732,080,566","5,354,160,640","3,857,274,021","1,921,801,912","1,705,357,120","1,583,464,527","734,773,108"
EnterpriseValue,"14,246,966,645","10,293,368,034","7,398,521,771","8,429,318,633","13,026,943,636","8,163,941,043","10,033,358,810","9,293,032,907","6,207,722,090","7,533,916,100","10,705,510,362","13,125,588,337","9,786,939,886","9,448,380,856","7,695,133,864","5,427,284,696","8,286,081,398","6,682,419,851","4,664,495,961","4,320,186,252","4,003,859,165","2,843,178,070"
PeRatio,"12.057","12.656","10.891","25.417","10.839","11.002","8.299","7.857","117.423","7.844","8.737","10.222","9.188","6.245","5.659","100.082","9.096","9.228","6.035","8.831","5.482",
ForwardPeRatio,"10.091","11.521","8.403","9.017","15.48",,,,,"9.251","5.371","12.225","7.236","7.262",,,,,,,,
PegRatio,,,,,,,,,,"0.798","0.463","1.055","1.019","1.155",,,,,,,,
PsRatio,"1.732","1.818","1.448","1.733","2.276","1.406","1.635","1.438","1.099","0.998","1.638","1.817","1.065","1.104","1.155","0.934","1.597","1.518","1.258","1.03","1.112","0.69"
PbRatio,"1.836","1.408","1.141","1.407","1.899","1.138","1.371","1.244","0.932","0.832","1.467","1.668","1.144","1.052","0.738","0.669","0.974","0.899","0.531","0.57","0.603","0.359"
EnterprisesValueRevenueRatio,"0.599","0.467","0.38","0.474","0.724","0.508","0.687","0.659","0.53","0.672","0.946","1.222","0.986","1.024","0.897","0.695","1.388","1.209","0.942","0.983","0.974","0.755"
EnterprisesValueEBITDARatio,"1.706","1.296","1.201","2.048","1.83","1.405","1.924","1.591","2.878","2.727","2.692","3.476","3.034","2.71","2.513","2.08","3.167","2.705","1.88","2.242","1.928","1.529"
