name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,778,110,922","1,709,205,494","826,870,804","1,501,835,658"
EnterpriseValue,"4,419,620,922","1,457,487,494","680,334,804","1,330,148,658"
PeRatio,"10.085",,"5.011","204.118"
PsRatio,"11.534","5.395","3.241","6.374"
PbRatio,"16.017","46.386","14.153",
EnterprisesValueRevenueRatio,"11.475","4.761","2.572","5.648"
EnterprisesValueEBITDARatio,"93.783","9.243","9.356","56.427"
