name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018
MarketCap,"28,217,362,769","27,349,081,500","23,602,964,220","21,997,229,486","32,316,608,124","17,246,287,450","10,723,610,310","4,228,866,840"
EnterpriseValue,"26,746,802,769","26,344,523,500","22,849,335,220","21,344,561,486","31,805,708,124","16,895,821,450","10,370,874,310","3,941,423,840"
ForwardPeRatio,"64.935","53.763","74.627","147.059","454.546","454.546","434.783",
PegRatio,"3.249","0.926","1.422","2.913","8.219","8.8",,
PsRatio,"12.064","13.105","15.596","22.341","52.567","42.451","37.697","24.808"
PbRatio,"19.753","25.019","39.255","41.724","64.38","51.513","37.419","17.389"
EnterprisesValueRevenueRatio,"11.634","12.978","15.439","22.006","52.841","43.158","38.002","23.111"
EnterprisesValueEBITDARatio,"285.891","704.908","-209.23","-76.894","-190.048","-194.581","-624.526","-162.058"
