name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
MarketCap,"1,437,286,167","1,379,524,749","1,311,716,276","3,289,253,790","2,712,703,260","1,577,485,820","2,810,945,520","3,121,485,008","3,958,611,449"
EnterpriseValue,"7,001,116,167","7,027,152,749","6,527,899,276","8,208,214,790","7,396,916,260","6,445,679,820","7,580,546,520","7,573,286,008","7,899,582,449"
PeRatio,,,,"46.7",,"48.294","155.7",,"310.913"
ForwardPeRatio,"6.27","17.794","12.563","24.39","37.879",,"67.568","256.41",
PegRatio,"0.581","1.647","0.554",,,,,,
PsRatio,"1.238","1.189","1.294","3.006","2.144","1.434","2.747","3.324","106.089"
EnterprisesValueRevenueRatio,"6.089","6.111","5.783","7.458","6.932","6.095","7.449","8.267","10.254"
EnterprisesValueEBITDARatio,"10.899","10.94","10.29","9.601","80.038","7.944","9.688","10.936","12.122"
