name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
MarketCap,"4,931,867,999","4,954,461,078","4,826,138,797","5,867,252,705","4,045,003,790","4,236,885,820","3,585,541,410","4,078,108,848","3,268,541,579","2,724,717,377","3,542,040,330","5,315,456,327","6,392,320,572","5,437,248,085","4,237,423,506","3,353,489,623","2,471,128,094","3,703,582,270","3,170,733,635","2,028,458,913","2,477,045,799","2,062,602,679","1,258,029,125","1,380,124,813","1,079,106,413","1,324,138,224","1,275,529,892","1,203,872,816","1,123,726,322","989,709,197","759,170,387"
EnterpriseValue,"6,177,628,999","6,443,258,078","5,909,729,797","6,902,575,705","5,436,570,790","5,241,315,820","4,411,708,410","5,004,315,848","4,223,542,579","3,450,195,377","4,094,857,330","6,711,055,327","7,381,776,572","5,849,594,085","4,656,120,506","3,978,174,623","3,180,402,094","4,272,345,270","3,558,143,635","2,508,726,913","3,051,793,799","2,659,685,679","1,892,253,125","2,215,806,813","2,083,765,413","2,447,938,224","1,758,929,892","1,614,472,816","1,553,226,322","1,462,509,197","1,265,170,387"
PeRatio,"28.359","63.038","59.927","36.691","89.03","96.353","21.976","29.84","18.732","65.294","11.889","16.706","23.885","19.954","19.597","10.783","15.597","21.376","18.004","18.946","16.023","35.991","23.205","24.148","14.742","19.801","20.692","14.331",,"7.303","11.615"
ForwardPeRatio,"67.568","66.667","57.804","63.694","121.951","62.893","35.461","43.29","54.348","51.546","52.632","18.051","22.422","20.325","22.222",,,,,,,,,,,,,,,,
PegRatio,,"10.918","13.112",,"12.466","10.362","11.378","9.995","1.968","3.211","50.689","3.112","5.014","2.905","2.02",,,,,,,,,,,,,,,,
PsRatio,"4.742","6.039","5.324","5.504","4.728","6.078","4.032","5.121","4.638","5.093","2.097","3.252","4.246","3.931","3.244","2.887","2.021","3.042","2.63","2.573","2.083","1.634","1.143","1.194","1.107","1.313","1.305","1.133","0.977","1.84","0.595"
PbRatio,"2.651","2.728","2.677","3.43","2.83","2.973","2.241","2.617","2.402","2.082","2.324","3.344","4.455","3.981","3.385","2.928","2.675","3.775","3.465","2.513","3.11","2.901","1.773","1.947","1.604","2.028","1.996","1.903","1.803","1.333","1.181"
EnterprisesValueRevenueRatio,"5.845","6.096","6.501","6.221","6.328","7.366","5.406","6.106","5.176","6.066","6.785","10.173","19.497","4.117","3.54","3.404","2.502","3.647","2.893","2.125","2.625","2.416","1.693","1.972","1.742","2.209","1.639","1.462","1.319","1.16","1.183"
EnterprisesValueEBITDARatio,"15.832","16.513","18.718","16.212","22.6","21.787","13.841","14.51","11.387","18.017","18.761","29.441","63","11.921","10.913","6.983","8.011","10.489","9.719","6.826","9.564","10.21","6.395","6.868","5.729","10.439","7.937","6.248","11.985","4.507","4.969"
