name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
MarketCap,"3,635,794,747","4,186,085,107","4,146,698,932","4,339,184,980","2,950,486,560","3,840,158,200","2,967,529,950","4,216,449,600","3,625,231,208","1,950,585,117","2,469,093,089","3,016,459,102","2,692,220,567","2,707,969,232","1,286,099,601","1,613,980,245","1,442,930,403","1,195,453,987","1,726,074,187","1,221,305,460","1,085,432,428","830,853,788","689,550,801","456,015,166","410,797,579","421,352,837","478,131,833","660,475,501","434,366,631","333,047,256","226,870,544","236,649,561","209,759,000","152,388,620","85,701,677","102,562,484"
PeRatio,"9.296","8.724","8.23","10.292",,"11.578","10.694","19.88","30.352","13.041","15.049","17.98","18.131","22.357","24.9","19.385","22.176","16.828","17.672","24.552","17.893","16.587","14.883","12.158","11.541","13.316","16.367","21.454","13.149","12.473","11.049","10.742","10.682","9.619","10.436",
ForwardPeRatio,"8.711","9.98","8","10.352","10.73","10.449",,"14.43","17.825","11.737","12.87","14.793","11.161","12.61","19.92","23.365","25.51",,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,"1.98","2.276","1.716","1.514","2.135","2.597","2.836",,,,,,,,,,,,,,,,,,,
PsRatio,"2.645","2.893","3.158","3.344","2.347","3.243","2.645","4.045","3.713","2.3","2.799","3.257","2.815","2.861","3.083","3.74","4.298","3.841","5.517","4.393","4.25","3.692","3.127","2.455","2.305","2.494","3.385","4.62","3.12","2.719","2.283","2.43","2.186","1.569","1.59",
PbRatio,"0.956","1.196","1.308","1.195","0.874","1.071","0.996","1.473","1.459","0.795","0.984","1.28","1.097","1.116","1.501","1.927","2.367","2.157","3.184","2.604","2.336","2.089","1.779","1.241","1.228","1.357","1.667","2.289","1.659","1.517","1.364","1.646","1.636","1.339","1.067",
