name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993
MarketCap,"828,026,536","717,067,680","511,777,830","696,541,200","296,376,990","559,765,196","666,164,971","886,545,044","916,732,069","748,239,563","715,659,793","832,448,534","575,245,947","612,704,335","404,756,735","299,962,704","705,672,623","1,027,424,752","1,173,982,052","1,156,565,145","1,312,725,960","1,307,866,772","1,340,274,194","1,280,597,500","945,770,544","1,544,767,750","1,418,378,500","819,393,981","354,048,750","254,738,684","293,335,930","247,088,625"
EnterpriseValue,"803,413,536","693,747,680","524,633,830","719,589,200","426,028,990","543,225,196","622,892,971","852,934,044","915,477,069","761,246,563","730,726,793","885,932,534","645,106,947","686,308,335","523,096,735","450,150,704","834,325,623","1,097,355,752","1,202,968,052","1,165,627,145","1,294,418,960","1,236,228,772","1,287,363,194","1,252,661,500","949,653,544","1,546,467,750","1,412,378,500","865,393,981","449,348,750","377,638,684","439,235,930","433,788,625"
PeRatio,"10.449","6.457","5.725","23.193","17.657","14.04","18.702","21.824","18.055","18.42","21.328","26.667","11.655","21.079",,,"12.487","15.856","14.562","15.301","17.1","18.031","18.246","14.908","10.909","19.661","20.357","34.132","45.833","34.137","40.196",
ForwardPeRatio,"10.417","9.183","6.219","11.848","12.453","12.469","13.605","17.606","15.625","15.06","13.87","14.085","11.919","25.063",,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,"1.48","1.676","1.008","1.115","0.815","0.741","0.627","1.32",,,,,,,,,,,,,,,,,,
PsRatio,"1.185","0.868","0.672","1.166","0.459","0.737","0.9","1.168","1.206","1.014","0.993","1.149","0.802","0.908","0.687","0.443","0.74","1.104","1.168","1.278","1.44","1.495","1.581","1.442","1.154","2.097","2.157","1.433","0.717","0.535","0.671","0.643"
PbRatio,"1.751","1.582","1.333","1.953","0.874","1.501","1.62","2.211","2.413","1.991","2.03","2.531","1.809","2.175","1.566","0.981","1.878","2.498","2.812","2.664","2.849","2.432","2.668","2.842","2.422","4.407","4.513","3.087","1.673","1.319","1.713","2.128"
EnterprisesValueRevenueRatio,"1.14","0.877","0.642","1.05","0.722","0.728","0.812","1.117","1.153","1.009","0.979","1.215","0.884","1.011","0.887","0.668","0.851","1.092","1.128","1.228","1.355","1.363","1.443","1.385","1.109","2.029","2.079","1.513","0.881","0.793","1.004","1.129"
EnterprisesValueEBITDARatio,"6.548","4.423","3.4","7.682","13.403","10.094","9.067","10.926","8.405","8.948","8.319","11.294","9.371","11.769","23.213","-10.282","6.543","7.436","7.139","7.766","8.051","8.016","8.341","8.178","5.823","10.379","10.439","8.518","6.215","6.062","6.655","8.358"
