name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"826,115,128","923,791,951","1,187,925,861","837,841,133","745,745,422","1,132,021,113","1,234,342,352","1,674,083,456"
EnterpriseValue,"933,594,128","952,301,951","1,136,828,861","753,792,133","692,368,422","1,156,918,113","1,245,266,352","1,664,992,456"
PeRatio,"10.105","8.136",,,,,"8.052",
ForwardPeRatio,"3.097",,,,,"8.651","5.562","12.151"
PsRatio,"0.534","0.589","0.916","1.056","0.7",,"0.674","2.012"
PbRatio,"0.827","0.899","1.43","0.994","0.818","1.199","2.289","4.16"
EnterprisesValueRevenueRatio,"0.573","0.584","0.888","0.862","0.877","0.564","0.731","1.696"
EnterprisesValueEBITDARatio,"3.094","3.156","8.292","11.499","32.701","3.161","3.89","21.152"
