name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"2,671,514,291","2,993,469,570","3,324,527,360","3,860,031,760","2,719,546,020","2,502,309,920","2,290,777,900","2,177,486,599","1,626,122,386","1,114,051,250","1,176,505,660","1,101,384,870","769,011,800","763,579,004","776,445,910","764,567,300","961,876,473","765,055,320","834,542,800","703,049,700","691,517,550","463,936,800","359,054,300","390,936,500","408,942,000","392,128,968","395,138,747","372,664,308","264,999,000","205,309,750","199,904,000","227,560,000","187,737,000","159,292,000","152,180,750","159,292,000","144,636,000","166,980,000","147,396,000","124,573,250"
EnterpriseValue,"3,866,325,291","4,127,403,570","4,363,803,360","4,904,567,760","3,788,272,020","3,418,910,920","3,118,578,900","2,899,960,599","2,223,537,386","1,622,853,250","1,638,179,660","1,542,292,870","1,300,946,800","1,236,678,004","1,239,479,910","1,153,923,300","1,278,323,473","1,053,717,320","1,130,059,800","958,238,700","952,093,550","744,139,800","649,210,300","623,439,500","597,793,000","567,128,968","559,038,747","528,164,308","416,799,000","342,009,750","331,204,000","227,560,000","187,737,000","159,292,000","152,180,750","159,292,000","144,636,000","166,980,000","147,396,000","124,573,250"
PeRatio,"50.901","70.095","41.534","32.369","28.587","36.829","39.066","31.937","38.523","23.27","23.217","22.618","15.684","18.728","20.591","18.882","24.437","24.68","30.149","28.319","25.788","22.645","18.92","26.546","20","19.812","21.595","16.138","14","14.886","12.308","14.815","15.138","11.57","10.7","12.069","10.2","11.364","11.002","10.191"
ForwardPeRatio,"21.231","25.51","30.96","38.76","32.051","32.258",,"32.363","26.11","18.622","19.305","15.361","12.626","16.234","16.978",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.704",,"8.362",,,,,,,,"3.217","2.559","1.569","2.496","4.246",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.322","3.741","3.99","4.528","3.375","3.518","3.339","3.319","2.723","1.897","1.982","1.813","1.373","1.511","1.685","1.701","2.346","2.086","2.241","2.254","2.109","1.571","1.365","1.595","1.65","1.9","2.131","1.912","1.447","1.281","1.153","1.494","1.332","1.246","1.221","1.377","1.282","1.471","1.336","1.218"
PbRatio,"1.872","2.122","2.647","3.459","3.055","3.302","3.217","3.166","2.494","1.738","1.891","1.835","1.623","1.682","1.783","1.818","2.387","1.984","2.804","2.392","2.404","1.897","1.802","1.988","2.049","2.213","2.341","2.271","1.719","1.405","1.382",,,,,,,,,
EnterprisesValueRevenueRatio,"4.866","5.194","5.156","6.201","4.769","4.785","4.467","4.289","3.649","2.758","2.742","2.64","2.323","2.464","2.692","2.568","3.115","2.871","3.376","2.988","3.017","2.685","2.467","2.526","2.442","2.414","2.601","2.663","2.28","2.072","2.106","1.5","1.343","1.252","1.223","1.356","1.271","1.48","1.346","1.191"
EnterprisesValueEBITDARatio,"17.773","18.973","16.571","18.873","15.054","16.029","15.211","13.046","12.988","10.095","9.362","9.834","8.378","8.674","9.26","11.567","13.185","10.943","13.101","10.822","11.243","11.209","10.128","11.523","9.468","8.888","9.409","8.424","7.551","7.339","7.184","1.5","1.343","1.252","1.223","1.356","1.271","1.48","1.346","1.191"
