name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"11,943,200,845","11,405,815,899","9,557,473,141","9,916,920,000","7,144,470,000","8,038,150,000","6,637,080,000","6,701,422,873","5,177,101,591","4,479,444,750","4,901,655,340","5,294,944,670","4,351,427,500","3,169,257,974","3,368,825,120","1,368,811,191","460,090,289","1,063,368,236","994,418,030","609,205,407"
EnterpriseValue,,,,,,,"10,388,725,956","11,000,422,873","8,772,928,591","7,885,625,750","8,472,978,340","8,297,340,670","6,278,256,500","4,866,323,974","4,646,582,120","2,239,049,191","1,434,380,350","-50,447,553","1,292,807,901","675,796,452"
PeRatio,"7.653","8.671","10.929","5.936","23.137","10.78","7.05","12.476","12.588","8.636","8.128","8.543","7.919","8.931","4.215",,,"10.679","11.652","55.414"
ForwardPeRatio,"8.547","8.673","8.21","11.737","10.111","10.03",,"10.309","9.785","9.042","9.05","9.108","8.333","9.97","10.977",,,,,
PegRatio,,,,,,,,,"3.262","3.013","1.132","1.139","1.042","1.246","1.431",,,,,
PsRatio,"7.209","7.978","9.883","5.522","19.798","10.426","6.867","10.322","10.437","7.79","7.385","7.877","7.273","3.615","3.898","6.993","2.36","7.056","9.631","84.896"
PbRatio,"1.066","1.078","1.016","1.162","1.026","1.09","0.908","0.954","0.994","0.848","0.934","1.205","1.091","1.021","1.104","1.142","0.562","0.946","1.345","1.725"
EnterprisesValueRevenueRatio,"7.436",,,,,,"11.819","14.687","15.922","17.485","13.035","15.328","11.337","12.661","6.218","11.195","-11.502","-0.5","12.942","14.356"
EnterprisesValueEBITDARatio,"10.189"
