name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"3,020,916,674","2,866,227,518","1,749,254,691","4,741,794,190","2,328,713,400","2,316,945,500","2,265,499,080","6,232,920,891","2,303,313,966","2,183,052,803","2,611,481,844","1,552,027,224","1,035,286,611","512,536,976","348,027,636"
EnterpriseValue,"3,891,069,674","6,433,980,518","7,889,516,691","9,448,301,190","9,914,777,400","12,237,900,500","13,124,175,080","17,753,963,891","5,928,134,966","5,729,901,803","3,405,663,844","1,824,888,224","941,300,611","520,913,976","315,782,636"
PeRatio,"16.8",,,,,,,,"90","19.627","20.017","17.643","14.773","10.006","16.966"
ForwardPeRatio,,,,,,,,,"29.326",,"11.236","11.173","10.373","8.554","11.442"
PegRatio,,,,,,,,,,,"2.809","2.795","2.593","1.426","1.635"
PsRatio,"3.818","2.345","1.469","2.363","0.988","0.869","0.868","4.467","9.606","4.74","8.456","7.752","6.541","6.884","10.953"
PbRatio,"2.972","3.198","2.048","4.16","1.468","0.544","0.373","0.846","0.813","0.759","1.065","1.047","0.846","0.855","1.045"
EnterprisesValueRevenueRatio,"4.737","7.833","11.356","24.362","23.809","200.513","11.199","6.964","7.067","7.213","11.328","9.929","8.719","7.957","11.514"
EnterprisesValueEBITDARatio,"4.435","7.333","13.704","14.562","181.876","158.215","29.902","19.019","9.302","11.002","15.866","12.522","11.973","10.951","17.021"
