name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014
MarketCap,"28,616,799,251","25,718,135,828","21,309,930,000","31,085,775,000","33,158,936,736","19,625,305,836","18,920,625,000","10,651,128,000","8,295,219,000","5,566,160,000","5,606,089,201","5,260,500,000"
EnterpriseValue,"28,850,799,251","26,122,135,828","20,759,930,000","31,262,775,000","33,033,936,736","19,915,305,836","19,318,625,000","11,699,128,000","9,506,219,000","6,002,160,000","5,705,089,201","5,260,500,000"
PeRatio,"47.08","28.656","19.404","28.881","40.729","32.978","61.908","46.032","33.841","10.825","16.589","12.943"
ForwardPeRatio,"24.039","21.692","14.97","20.877","26.667","19.493","20.202","15.974","16.611","12.87",,
PegRatio,"1.135","3.099","1.759","1.704","1.722",,,,,,,
PsRatio,"5.808","5.242","3.92","6.054","6.907","4.841","4.556","2.928","2.597","1.931","1.949","1.827"
PbRatio,"5.606","4.917","4.352","7.93","8.732","5.794","6.44","4.076","3.738","3.485","5.089","4.172"
EnterprisesValueRevenueRatio,"5.795","5.221","3.71","5.931","6.787","4.833","4.567","3.154","3.105","2.058","1.989","1.829"
EnterprisesValueEBITDARatio,"23.668","21.307","11.904","20.066","24.652","18.188","61.524","19.729","18.899","10.993","10.335","9.635"
