name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
MarketCap,"2,401,603,401","3,348,082,475","2,186,368,534","2,097,612,000","3,053,787,600","1,386,042,900","1,536,814,160","2,061,082,347","806,090,592","546,017,160","304,185,000","320,515,290","142,734,020","288,070,851","279,479,440","173,680,500","50,758,260","122,203,320","31,650,360","82,643,767","141,513,300"
EnterpriseValue,"2,033,533,401","2,993,082,475","1,791,813,534","1,737,327,000","2,628,025,600","1,155,167,900","1,475,222,160","1,999,490,347","776,950,592","523,074,160","286,066,000","261,840,290","52,352,020","269,526,851","260,935,440","149,819,500","32,465,260","104,866,320","19,661,360","52,877,767","104,112,167"
PeRatio,"24.681","40.6","20.515","23.855","29.393","17.042","11.041","62.276","181.5",,,,,,,,,,,,
ForwardPeRatio,"70.423","33.113","17.668","19.418","36.9","12.87",,,,,,,,,,,,,,,
PsRatio,"5.374","8.166","5.999","7.13","9.053","5.222","7.157","17.029","11.387","11.783","13.941","42.057","40.221",,,"5,027.294","228.016","219.576",,,
PbRatio,"4.74","7.252","4.627","3.883","6.236","4.145","5.921","24.006","26.187","40.515",,"10.415","2.31","6.597","13.156","7.862","3.002","8.294","4.536","2.621","3.087"
EnterprisesValueRevenueRatio,"4.216","6.205","4.459","4.747","7.426","3.769","5.872","12.56","9.554","10.402","10.774","25.281","15.831",,,"5,166.19","155.336","217.565","66.875",,
EnterprisesValueEBITDARatio,"18.547","27.298","15.436","13.578","20.148","10.153","16.44","37.754","75.682","-159.086","-10.411","-6.321","-1.444","-8.338","-10.061","-7.402","-1.65","-8.573","-0.769","-2.585","-7.212"
