name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"882,660,395","1,019,104,301","852,527,045","2,836,759,090","4,433,036,236"
EnterpriseValue,"790,581,395","935,002,301","803,179,045","2,897,623,090","4,481,962,236"
PeRatio,"41.25","44.789","8.654","15.943",
ForwardPeRatio,"46.512","38.61","12.5","19.048",
PsRatio,"7.679","8.102","4.168","14.005","46.542"
PbRatio,"4.294","4.746","3.578","22.237","129.311"
EnterprisesValueRevenueRatio,"6.731","7.96","4.472","13.436","41.16"
EnterprisesValueEBITDARatio,"19.435","22.985","8.009","14.668","-57.402"
