name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
MarketCap,"27,689,902,124","29,564,442,970","19,284,538,482","19,317,409,060","17,758,533,596","13,243,045,366","14,333,227,930","9,777,285,810","6,921,548,805","4,241,248,282","3,101,178,630","3,272,410,496","2,977,678,734","1,785,234,117","1,956,080,261","1,389,448,287","879,597,255","1,016,213,550","1,423,690,543","920,567,338","544,835,706","438,449,961","327,768,898","201,961,556","313,542,223","211,076,600","249,589,918","280,413,080","80,775,774","29,948,813","48,247,219","22,357,898","33,733,941","30,504,747","26,229,180","21,537,473","37,087,636","38,457,429","33,737,518","54,123,617","22,501,359"
EnterpriseValue,"29,780,595,124","31,620,599,970","19,805,536,482","19,429,561,060","17,875,590,596","13,587,856,366","14,914,368,930","10,334,122,810","7,306,821,805","4,723,962,282","3,368,950,630","3,637,799,496","3,284,446,734","1,895,603,117","1,978,738,261","1,425,703,287","929,137,255","1,041,252,550","1,474,695,543","970,629,338","573,629,706","466,323,961","355,460,898","253,408,556","376,223,223","246,311,600","297,189,918","302,313,080","67,375,774","25,448,813","51,447,219","22,857,898","29,733,941","20,404,747","11,729,180","8,337,473","31,287,636","38,957,429","47,037,518","67,423,617","34,501,359"
PeRatio,"62.561","71.833","55.195","65.581","68.328","42.703","54.575","39.32","44.407","30.57","26.83","30.818","37.003","24.144","33.345","33.187","22.11","21.612","37.545","30.233","25.483","25.857","30.6","14.176","21.197","8.678","18.592","26.247","20.029","10.072","4.179","33.294",,"17.544","12.519","12.29","26.164","16.44","3.955","9.208","8"
ForwardPeRatio,"53.763","57.471","44.843","53.763","51.814","46.729","47.393","40.323","38.168","26.525","23.256","27.473","24.51","19.493","29.674",,,"11.338",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.676","3.543","3.074",,"5.118","16.708",,"2.236",,,"1.557","1.831","1.041","1.299","1.649",,,"1.874",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.344","9.072","8.311","10.638","10.771","7.584","8.501","5.324","5.339","3.426","2.965","3.241","3.716","2.294","3.168","2.84","1.869","1.8","2.887","2.46","2.164","2.342","2.015","1.259","1.96","1.184","1.986","3.307","2.206","1.065","1.17","0.732","1.493","1.353","1.183","0.822","1.702","0.951","0.676","1.226","0.669"
PbRatio,"8.764","9.605","7.513","9.061","8.636","7.386","10.265","8.354","6.89","4.887","4.349","5.369","6.156","2.837","3.869","3.064","2.231","2.433","3.831","2.902","1.992","1.812","1.48","0.975","1.661","1.243","1.819","4.185","1.36","0.722","1.603","0.825","1.323","1.086","0.911","0.697","1.013","0.938","1.874","3.007","1.957"
EnterprisesValueRevenueRatio,"7.72","8.364","7.498","9.217","10.029","7.143","7.491","6.001","4.981","3.521","2.924","3.226","3.408","2.113","2.587","2.411","1.685","1.788","2.903","2.475","2.127","2.304","2.015","1.472","2.197","1.214","2.37","3.528","1.058","0.736","1.273","0.706","1.224","0.891","0.462","0.318","1.181","0.902","0.95","1.425","1.068"
EnterprisesValueEBITDARatio,"29.714","32.516","28.445","34.631","38.801","27.388","28.465","23.611","20.494","14.979","12.889","14.358","15.742","9.758","12.6","11.728","8.605","8.617","15.02","12.535","11.019","13.058","12.567","9.409","9.048","5.026","8.516","17.374","6.239","3.856","7.246","5.195","17.491","5.668","2.793","2.316","4.889","7.214","3.2","4.921","5.074"
