name,ttm,10/31/2024,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996
MarketCap,"2,969,150,990","3,041,690,527","2,984,087,124","3,241,652,175","3,153,537,897","2,025,114,317","2,063,546,933","2,357,339,252","2,817,818,669","2,490,201,207","1,694,181,518","2,238,510,388","2,619,200,233","2,062,928,650","2,126,963,507","2,753,313,720","2,388,436,651","1,893,823,759","2,970,056,400","2,172,482,584","1,414,919,651","942,630,515","724,103,128","566,710,512","553,844,388","715,857,760","642,019,500","733,184,000","798,742,125","634,781,250"
EnterpriseValue,"5,838,550,990","6,096,390,527","5,269,887,124","5,428,952,175","5,611,437,897","4,884,914,317","4,866,246,933","3,297,039,252","3,791,518,669","3,510,001,207","2,822,181,518","3,497,710,388","3,840,600,233","3,248,628,650","3,494,522,507","3,688,723,720","3,134,958,651","2,533,648,759","3,484,890,400","2,496,110,584","1,740,081,651","1,534,841,515","1,336,008,128","1,194,301,512","1,238,171,388","937,469,760","879,119,500","930,084,000","833,142,125","633,381,250"
PeRatio,"13.075","13.574","9.535","10.394","11.675","18.619","15.858","13.71","34.706","34.97","28.017","22.595","22.288","19.336","12.038","13.2","24.438","10.17","24","19.402","17.205","46.685","95.676","23.082","7.898","11.985","21.923","39.506","55.357","18.75"
ForwardPeRatio,,,,,,,,"11.403","15.504","15.456","13.55","15.674","13.643","10.858","10.04",,"13.055",,,,,,,,,,,,,
PegRatio,,,,,,,,"1.14","1.551",,"1.355","1.568","1.363","0.944","1.116",,"1.711",,,,,,,,,,,,,
PsRatio,"0.527","0.677","0.687","0.615","0.75","0.525","0.533","0.723","0.923","0.83","0.508","0.585","0.728","0.573","0.499","0.913","0.887","0.629","1.123","1.039","0.735","0.559","0.478","0.44","0.482","0.977","1.032","1.205","1.544","1.256"
PbRatio,"1.685","1.756","1.873","2.272","2.659","2.114","2.072","2.5","3.165","2.806","1.84","2.062","2.573","1.858","1.871","2.932","2.456","1.794","2.97","2.574","1.936","1.579","1.265","0.996","0.945","1.32","1.355","1.821","1.996","1.585"
EnterprisesValueRevenueRatio,"1.072","1.142","0.975","0.844","1.092","1.065","1.119","0.855","1.072","1.056","0.743","0.791","0.893","0.761","0.823","1.143","1.042","0.671","1.049","0.95","0.718","0.727","0.697","0.732","0.85","1.008","1.107","1.229","1.284","0.994"
EnterprisesValueEBITDARatio,"8.157","8.828","6.174","6.787","7.374","8.638","9.069","7.562","10.054","10.833","8.46","7.759","8.514","7.525","7.48","7.877","10.157","5.415","8.838","7.466","6.037","8.263","8.541","6.307","4.862","5.853","10.294","11.468","21.64","7.937"
