name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"5,895,166,969","6,347,313,834","6,636,305,123","6,663,925,704","6,420,709,925","6,811,291,305","4,351,457,197","4,868,744,720","4,987,549,173","3,351,237,269","3,862,996,718","4,186,788,488","2,370,780,132","1,892,130,290","1,833,748,541","1,883,509,413","1,363,436,568","1,298,694,812","1,131,679,010","799,569,763","653,750,178","473,846,551","359,021,644","218,765,690","104,112,618","83,056,000","64,021,048"
PeRatio,"13.976","13.519","13.002","12.662","13.416","15.167","14.191","17.784","18.172","11.368","13.276","17.958","13.003","13.724","14.388","16.793","15.909","15.149","18.356","16.613","18.371","16.647","15.574","17.191","13.527","13.333","11.9"
ForwardPeRatio,"12.755","13.369","11.628","13.021","13.605","14.104","12.531","16.807","17.857","11.696","12.821","15.773","12.69","13.28","14.225",,"12.547",,,,,,,,,,
PegRatio,"4.264","4.179","4.307",,,,"1.791","1.68","1.786","1.17","1.282","1.752","1.763","1.543","1.524",,"1.364",,,,,,,,,,
PsRatio,"5.482","5.738","6.065","6.028","5.788","6.946","5.977","6.815","6.823","4.404","5.036","6.832","4.782","4.961","4.945","5.109","4.804","5.032","6.457","5.566","6.07","5.26","5.005","4.516","3.946","3.957","3.389"
PbRatio,"0.833","0.903","1.004","1.05","1.064","1.651","1.089","1.288","1.388","0.982","1.214","1.752","1.135","1.228","1.263","1.394","1.086","1.152","1.741","1.79","2.372","2.158","2.32","2.466","2.155","1.918","1.546"
