name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"6,744,738,482","7,939,417,011","6,377,455,425","22,423,985,553","14,292,854,491","6,293,384,480","3,088,326,092","3,078,337,213","2,600,733,313","1,965,269,348","3,222,884,322","3,885,725,405","2,343,234,387","1,894,919,237","1,091,872,717"
EnterpriseValue,"8,277,310,482","9,510,042,011","7,822,832,425","23,146,444,553","14,845,987,491","7,176,691,480","3,861,594,092","3,988,566,213","3,634,470,313","2,973,725,348","4,161,833,322","4,977,068,405","3,129,029,387","2,388,697,237","1,670,518,717"
PeRatio,"34.223","51.083","15.16","42.709","49.223","24.415","13.579","26.201","40.337","17.72","18.779","25.514","25.415","22.424",
ForwardPeRatio,"17.825","17.986","14.205","29.851","31.153","19.92","11.274","15.015","13.055","10.122","13.755","15.65","14.993","12.18","8.787"
PegRatio,"1.107","1.816","2.068","1.648","6.23","3.984","2.254","1.501","1.004","0.779","1.058","1.204","1.153","0.955","0.703"
PsRatio,"1.726","2.031","1.419","6.583","6.251","2.885","1.594","1.945","1.952","1.528","2.283","2.719","2.018","2.754","1.619"
PbRatio,"2.882","3.288","2.666","12.583","11.618","6.736","4.424","6.528","6.171","4.017","7.195","15.1","5.054","3.779","2.476"
EnterprisesValueRevenueRatio,"2.058","2.364","1.714","6.194","5.974","3.256","1.908","2.375","2.51","2.257","2.849","3.35","2.66","3.016","2.818"
EnterprisesValueEBITDARatio,"14.927","17.15","10.874","28.348","27.093","17.004","9.668","13.369","14.384","14.424","12.23","13.454","12.052","14.32","11.596"
