name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"9,860,888,481","9,170,004,540","5,301,561,298","6,205,752,019","3,593,510,401","3,124,565,025","2,456,438,631","3,187,940,682","2,866,812,958","2,335,558,141","2,581,010,386","2,880,907,663","1,837,364,472","1,226,413,762","1,268,952,480","1,327,276,600","1,126,488,528","1,783,367,543","983,896,984","762,879,300"
EnterpriseValue,"10,879,821,660","10,567,747,716","6,702,546,583","7,050,600,186","4,447,207,191","4,288,109,690","3,015,238,126","3,663,916,803","3,566,484,533","2,556,396,452","2,738,704,681","3,036,231,347","2,077,448,426","1,508,580,050","1,522,739,874","1,536,909,872","1,239,749,004","1,866,082,681","1,015,735,843","821,452,165"
PeRatio,"38.848","35.728","38.003","42.188","24.793","23.85","48.81","35.125","27.904","19.218","18.506","38.159","30.222","12.645","13.713","24.753","47.714","25.761","22.449","18.237"
ForwardPeRatio,"27.248","25.253","19.121","25","19.268","15.949","13.405","15.823","15.699","16.34","15.314","18.587","13.643","11.013",,,,,,
PegRatio,,,,,,,,,,,"1.393","1.691","1.241","1.066",,,,,,
PsRatio,"1.987","1.844","1.351","1.773","0.961","0.881","0.647","0.782","0.925","1.155","1.219","2.824","1.941","0.783","0.849","1.114","1.024","1.87","1.719","1.389"
PbRatio,"4.79","4.914","3.279","4.173","2.24","2.178","1.751","2.128","2.013","2.56","2.89","3.652","2.523","1.798","2.047","2.522","2.544","3.989","2.992","2.619"
EnterprisesValueRevenueRatio,"1.679","1.631","1.181","1.541","0.94","0.888","0.704","0.909","0.829","0.888","1.083","1.358","1.111","0.896","1.242","1.011","0.917","1.955","1.245","1.329"
EnterprisesValueEBITDARatio,"13.374","12.99","9.883","13.366","8.919","7.397","8.084","8.77","10.518","8.283","9.219","11.556","9.321","14.01","8.115","8.531","7.599","15.623","9.135","10.618"
