name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997
MarketCap,"1,995,481,265","2,117,038,317","1,319,421,200","1,507,229,160","1,345,438,920","845,370,000","1,205,137,861","1,083,805,443","956,221,525","592,956,150","642,325,770","448,087,360","376,652,303","255,640,464","226,695,619","142,567,565","96,423,854","75,732,017","87,668,041","117,137,674","100,146,011","115,951,255","68,051,887","98,029,517","89,400,654","263,623,093","61,635,750","83,490,000","61,800,000"
EnterpriseValue,"1,962,306,265","2,115,784,317","1,525,993,200","1,669,655,160","1,504,392,920","1,013,288,000","1,311,928,861","1,146,950,443","1,061,396,525","703,953,150","773,928,770","545,715,360","451,209,303","225,003,464","180,531,619","111,169,565","73,714,854","111,123,017","235,922,041","230,413,757","182,398,188","208,659,315","158,682,448","197,750,242","238,929,708","463,575,629","125,235,750","90,790,000","75,800,000"
PeRatio,"18.474","16.5","11.845","15.572","18.52","11.882","21.131","19.233","19.129","13.508","14.488","13.028","11.91","11.583","9.436","11.7","7.691","4.718","8.52",,"4.354","12.716","7.5","11.716","11.343","36.401","8.418","14.031","21.429"
ForwardPeRatio,"14.347",,,,,,,,,"12.392",,"10.881","9.588","10.953","8.137",,,,,,,,,,,,,,
PegRatio,"2.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.938","0.967","0.646","0.876","0.844","0.544","0.882","0.771","0.74","0.504","0.578","0.432","0.378","0.271","0.26","0.217","0.142","0.091","0.113","0.184","0.191","0.391","0.243","0.438","0.314","1.146","0.29","0.713","0.955"
PbRatio,"2.107","2.372","1.768","2.358","2.469","1.791","2.945","2.787","2.865","1.872","2.377","1.725","1.641","1.182","1.067","0.769","0.538","0.463","0.609","0.911","0.758","1.039","0.621","0.941","0.994","4.615","1.407","3.553","4.414"
EnterprisesValueRevenueRatio,"0.924","0.978","0.753","0.97","0.951","0.655","0.958","0.812","0.819","0.601","0.681","0.528","0.467","0.234","0.209","0.163","0.106","0.131","0.306","0.356","0.317","0.631","0.53","0.866","0.777","1.751","0.646","0.767","1.351"
EnterprisesValueEBITDARatio,"10.933","10.81","8.861","10.277","12.877","8.354","12.626","11.464","10.938","9.217","8.232","7.181","6.889","4.421","3.4","3.037","1.713","1.855","4.065","6.874","2.953","6.04","5.417","5.598","5.878","14.048","6.39","5.934","8.517"
