name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020
MarketCap,"753,069,056","1,354,588,585","1,795,651,361","5,883,013,248","11,013,832,160"
EnterpriseValue,"1,123,908,056","1,670,268,585","1,878,179,361","5,350,100,248","10,874,828,160"
PsRatio,"9.96","21.674","41.93","277.38",
PbRatio,,,"42.306","10.913",
EnterprisesValueRevenueRatio,"16.107","23.937","46.149","167.484","779.502"
EnterprisesValueEBITDARatio,"-2.141","-3.182","-4.447","-23.327","-30.494"
