name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"1,339,383,910","1,339,897,056","1,362,126,716","1,984,368,339","1,743,493,715","3,990,320,343","3,185,420,644","2,837,192,440","3,031,453,168","2,866,645,080","3,671,287,118","3,386,598,359","3,310,850,876","1,299,087,081","396,506,826","131,116,238","298,582,429","295,301,304"
EnterpriseValue,,,,,,,,,"-4,601,736,094",,,,,,,,,
PeRatio,"4.914","696.5","3.451","4.849",,,"4.115","5.568","14.295","12.09","8.146","5.524","9.39","5.885","6.119",,"113.75","150"
ForwardPeRatio,"10.132","16.892","7.496","6.285","6.345","8.969","6.757","8.834","8.897","8.306","9.921","7.704","9.234","5.519",,,,
PegRatio,,,,,,,,,,,"2.703","2.098","2.516","1.577",,,,
PsRatio,"38.979","6.801","2.07","3.75",,"6.475","3.004","4.415","9.894","8.549","7.705","4.83","9.074","5.157","6.138","89.367",,
PbRatio,"0.842","0.894","0.945","0.976","0.854","0.987","0.861","0.805","0.872","0.76","0.892","0.898","0.96","0.994","1.037","1.077","1.621","1.622"
EnterprisesValueRevenueRatio,"-524.862",,,,,,,,"-10.573",,,,,,,,,
