name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012
MarketCap,"1,315,767,303","2,907,522,134","1,013,241,761","182,385,303","102,822,651","95,876,679","495,897","406,733","386,722","1,761,318","477,000","520,104"
EnterpriseValue,"1,403,329,933","2,819,715,450","988,957,443","177,007,353","107,522,492","92,592,061","432,044","403,605","249,682","1,760,288","402,859","397,266"
ForwardPeRatio,"84.034"
PsRatio,"13.1"
PbRatio,"8.017","22.374","22.116","10.107","13.459","12.186",,,,,,
EnterprisesValueRevenueRatio,"10.801"
EnterprisesValueEBITDARatio,"-17.103","-22.38","-31.027","-164.173","-24.39","-9.397","-6.272","-2.575","-2.264","-22.512","-6.615","-3.181"
