name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,08/31/1995,08/31/1994,08/31/1993
MarketCap,"9,565,339,500","9,921,122,122","11,588,410,337","37,488,951,671","40,417,514,447","19,652,287,899","14,270,347,503","9,317,229,124","4,762,091,355","4,638,604,816","4,763,264,692","5,245,248,898","3,707,164,006","3,247,962,236","2,413,056,415","2,345,496,347","2,208,459,117","7,635,547,142","10,881,666,098","9,067,456,200","19,269,178,181","23,603,458,149","10,321,725,299","10,316,146,300","7,164,367,874","18,370,796,897","8,892,573,265","2,881,142,815","1,097,750,984","323,170,378","106,787,996","157,105,246"
EnterpriseValue,"12,538,941,500","13,048,894,122","15,068,489,337","40,813,662,671","43,539,722,447","19,674,565,899","14,388,551,503","9,711,179,124","5,035,730,355","4,818,219,816","4,792,503,692","5,057,256,898","3,532,427,006","2,478,814,236","1,202,804,415","707,752,347","433,717,117","6,669,880,142","10,223,380,098","7,835,198,200","17,064,090,181","21,407,739,149","7,630,786,299","9,744,196,300","7,330,213,874","18,532,396,897","9,259,373,265","3,226,342,815","1,369,450,984","415,370,378","219,787,996","280,105,246"
PeRatio,"15.792","20.621","118.543","70.722","68.883","45.375","37.279","29.971",,"24.116","21.633","24.088","26.101","33.81",,,"16.558",,"40.391","23.79","138.101","147.521","5.049","45.517",,,"77.037","429.176",,"1,815.792",,
ForwardPeRatio,"12.658","14.045","18.939","36.364","58.48","32.573","23.81","22.272","17.857","17.857","17.036","15.528","13.495","16.447","19.724",,,,,,,,,,,,,,,,,
PegRatio,"0.452","0.487","0.618","1.647","2.879","1.356","0.552","1.145","1.487","5.958","1.893","0.647","0.465","1.333","0.789",,,,,,,,,,,,,,,,,
PsRatio,"3.111","3.264","3.556","13.914","6.595","4.84","4.031","3.21","1.679","1.655","1.78","1.983","1.57","2.046","1.873","2.064","1.567","1.217","2.027","1.377","3.385","3.598","2.121","3.407","2.186","5.891","2.335","2.284","14.598","7.581","2.292","3.401"
PbRatio,"10.97",,,,,"7.014","5.676","4.003","2.617","2.601","2.494","3.129","2.316","1.474","1.016","0.789","0.499","0.89","1.246","0.957","1.319","1.637","1.301","2.615","2.046","6.633","3.458","1.991","0.947","34.75","41.072","24.548"
EnterprisesValueRevenueRatio,"3.727","3.878","4.725","13.681","18.208","9.591","8.318","2.936","1.604","1.491","1.541","1.673","1.261","1.204","0.735","0.526","0.3","5.005","10.163","1.559","4.363","5.599","1.666","2.809","2.473","5.496","3.355","2.557","18.211","8.672","4.716","6.063"
EnterprisesValueEBITDARatio,"12.558","13.069","26.593","95.349","54.232","28.659","24.259","33.642","28.113","11.508","10.762","8.893","9.212","9.693","10.069","-0.979","1.801","23.46","34.778","11.052","31.404","37.235","11.829","32.261","55.901","15.506","9.228","16.665","59.028","18.138","9.008","11.919"
