name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"27,098,095,625","10,556,777,934","1,633,193,141","6,145,114,140","3,725,028,850","1,442,845,080","1,352,489,250","1,502,990,312","2,256,504,469","2,044,085,290","1,836,744,000","1,403,912,000","1,053,699,920","1,165,674,847","909,486,270","1,123,444,980","441,429,844","1,136,825,400","1,447,128,930","1,145,227,510","978,158,750","846,996,300","208,017,600","353,899,700","767,305,500","8,216,355,000","1,124,077,500"
EnterpriseValue,"29,294,955,625","12,752,001,934","4,019,016,141","8,320,112,140","3,767,966,850","969,847,080","653,314,250","856,886,312","1,677,602,469","1,587,208,290","1,482,142,000","1,059,964,000","829,306,920","979,374,847","735,389,270","898,675,980","318,514,844","1,051,631,400","1,399,285,930","1,069,745,510","987,422,750","856,260,300","242,676,600","384,448,700","724,705,500","8,173,755,000","1,101,577,500"
PeRatio,"60.447","311.143",,,"2,775.357","58.216",,"20.262","23.006","22.986",,"83.383","50.75","45.705","22.976","19.11","10.953","20.901","23.752","19.092","6.129",,"4.84",,,,"196.875"
ForwardPeRatio,"1,111.111","238.095","39.37","78.125",,"29.94","40.161",,"23.981","18.416","24.155","55.556","31.847","30.395","24.39",,,,,,,,,,,,
PegRatio,,,,,,,"2.87",,,"1.842","1.609","2.782","1.448","2.027","1.625",,,,,,,,,,,,
PsRatio,"53.31","17.196","3.148","10.405","7.972","3.101","2.921","2.998","4.413","3.859","3.075","2.359","1.755","2.221","2.215","3.057","1.268","3.486","5.324","5.067","4.461","4.473","1.224","1.962","9.071","106.942","11.428"
PbRatio,"12.517","12.678",,"13.321","9.569","2.799","2.128","2.455","4.342","5.004","6.142","4.807","5.26","7.123","6.097","5.244","3.198","11.002","13.877","6.851","4.066","19.099",,,,"80.698","24.278"
EnterprisesValueRevenueRatio,"59.031","25.696","8.05","16.29","7.838","1.994","1.313","1.701","3.266","2.995","2.556","1.841","1.466","1.823","1.618","2.379","0.884","2.999","4.459","3.982","4.271","4.877","1.642","2.131","3.367","54.038","11.536"
EnterprisesValueEBITDARatio,"-479.946","-208.919","-3.194","-10.793","53.518","127.746","85.045","9.655","12.954","10.206","32.841","23.124","14.928","25.68","11.601","9.271","4.293","10.975","13.026","10.451","12.862","22.238","8.751","166.934","-9.191","-522.018","1,241.914"
