name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"10,952,195,057","11,842,559,595","10,026,016,703","13,019,086,305","6,454,332,726","5,196,940,011","2,853,005,552","2,264,011,297","1,531,473,791","904,139,375","681,537,896"
EnterpriseValue,"13,300,341,057","14,142,604,595","12,078,633,703","14,501,257,305","7,359,648,726","6,099,649,011","3,585,413,552","3,001,953,297","2,063,302,791","1,234,114,375","890,807,896"
PeRatio,"45.464","53.429","58.753","119.279","84.672","108.738","68.535","67.814","82.821","1,636",
PsRatio,"12.963","14.404","15.244","26.465","18.284","18.72","12.186","13.304","11.884","9.535","15.628"
PbRatio,"1.439","1.628","1.714","3.188","2.432","2.384","1.788","1.985","1.834","1.337","1.305"
EnterprisesValueRevenueRatio,"16.671","17.726","19.136","32.066","22.293","22.827","16.873","18.605","16.351","13.143","13.379"
EnterprisesValueEBITDARatio,"23.943","25.459","28.592","44.258","32.42","32.143","23.506","23.682","22.395","23.533","26.003"
