name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,688,554,070","2,023,948,220","1,371,215,512","4,411,097,128","4,307,931,063","1,212,158,926","1,927,887,753"
EnterpriseValue,"1,506,318,070","1,837,634,220","1,278,003,512","4,299,160,128","4,189,703,063","1,100,757,926","1,949,730,753"
PeRatio,"204.833"
ForwardPeRatio,"16.611","20.661",,"178.571",,"357.143",
PsRatio,"2.448","2.997","2.281","9.106","12.088","4.127","7.829"
PbRatio,"4.431","5.902","5.701","16.656","15.299","4.616",
EnterprisesValueRevenueRatio,"2.186","2.667","2.067","8.55","11.214","3.662","7.696"
EnterprisesValueEBITDARatio,"1,033.14","1,260.38","-15.683","-106.386","-529.873","-233.261","-151.083"
