name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
MarketCap,"1,331,956,946","668,175,851","1,598,073,767","1,627,585,111","885,206,943","571,150,510","555,637,646"
EnterpriseValue,"1,484,145,946","804,975,851","1,684,798,767","1,616,707,111","853,202,943","576,718,510","511,546,646"
PsRatio,"7.589","3.683","10.44","13.618","10.365","6.973","9.749"
PbRatio,"72.409","21.917","1,054.888","26.439","11.071","13.039","7.217"
EnterprisesValueRevenueRatio,"8.987","4.874","10.419","12.762","10.076","6.439","8.358"
EnterprisesValueEBITDARatio,"-25.454","-13.806","-29.701","-60.948","-34.22","-22.593","-55.249"
