name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"2,642,133,432","1,538,570,584","1,699,188,860","2,314,291,851","1,317,163,695","466,368,792","1,149,908,679","2,296,048,371","2,117,186,665","4,370,274,452","4,056,074,682","9,191,155,125","7,573,917,323","10,139,840,640","7,653,588,602","2,927,810,298","1,996,409,532","1,842,200,442","1,482,629,137","814,978,136","815,215,371"
EnterpriseValue,"2,756,498,432","1,684,366,584","1,756,186,860","2,372,646,851","1,688,976,695","680,092,792","1,191,882,679","2,487,988,371","2,301,257,665","4,398,244,452","3,928,262,682","8,965,639,125","7,318,044,323","9,984,132,640","7,565,300,602","2,822,488,298","2,015,955,532","1,822,509,442","1,466,690,137","780,422,136","780,659,371"
PeRatio,"24.111",,"30.161","12.76",,,,,,,"27.095","29.273","28.563","48.868","54.5","17.283","58",,,,
ForwardPeRatio,"18.282","21.93","13.736","13.514","8.21",,"35.211","23.256","42.017","29.24","16.722","18.083","13.245","26.525",,,,,,,
PegRatio,,,,,,,,,,"6.505","3.715","4.018","2.649","5.3",,,,,,,
PsRatio,"2.518","1.75","1.727","2.448","2.461","0.977","2.594","2.845","2.306","4.185","3.28","7.752","7.499","12.812","15.387","9.828","10.593","29.185","39.509","21.162","18.621"
PbRatio,"0.752","0.479","0.471","0.646","0.404","0.131","0.31","0.655","0.429","0.829","0.692","1.552","2.388","3.431","2.882","3.698","4.445","4.731","6.04","3.938","5.312"
EnterprisesValueRevenueRatio,"2.729","1.933","1.861","2.311","2.742","1.483","3.045","5.75","4.804","4.119","3.495","7.813","6.63","12.619","21.105","9.792","10.683","21.52","43.397","21.73","20.42"
EnterprisesValueEBITDARatio,"5.8","5.819","4.112","4.971","5.41","-1.906","15.658","18.659","-1.319","10.274","-12.196","15.895","11.445","22.658","40.586","13.428","25.987","256.909","-61.358","-81.277","113.386"
