name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"16,025,625,775","11,945,521,825","14,552,090,212","15,192,042,949","13,302,798,433","10,866,028,619","6,158,267,962","4,676,928,051","5,061,049,709","4,335,525,206","4,086,071,698","3,815,115,612","1,642,345,468","4,172,565,446","4,203,086,909","1,704,756,521","5,426,349,153","2,342,672,165"
EnterpriseValue,"28,531,244,459","24,133,207,353","26,055,586,766","29,465,404,364","28,197,243,954","13,665,351,160","8,959,309,327","7,753,760,270","8,474,189,802","8,265,226,033","7,683,198,683","7,010,460,028","4,477,755,398","6,195,377,207","6,605,848,182","4,062,748,254","7,848,468,644","3,500,534,177"
PeRatio,"5.709","3.588","6.64",,,,"22.987","6.575",,,,,"12.01","7.294","8.352",,"17.913","10.022"
ForwardPeRatio,,"9.588","14.771","7.8","36.9","4.826",,,,,"135.135",,,,,,,
PsRatio,"2.023","1.396","2.165","2.659","2.294","3.161","2.201","1.511","2.076","1.719","1.763","0.999","0.556","1.283","1.657","0.971","2.834","1.797"
PbRatio,"1.78","2.289","6.007","58.757","3.158","3.99","1.871","1.383","2.254","1.098","0.904","0.712","0.32","0.817","1.673","1.056","2.2","1.61"
EnterprisesValueRevenueRatio,"0.718","0.484","0.636","0.967","1.084","1.017","0.847","0.788","0.829","1.138","1.351","1.35","0.924","1.373","1.671","1","2.302","1.13"
EnterprisesValueEBITDARatio,"0.971","0.601","1.325","-4.134","3.715","4.948","1.926","1.584","6.704","4.346","5.648","7.07","4.201","3.647","5.691","2.765","4.87","2.782"
