name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"1,284,476,235","1,259,934,624","1,148,458,785","700,660,477","378,356,334","676,602,390","472,575,891","490,652,564","538,353,814","303,380,012","783,143,753","796,947,697","623,570,161","695,105,266","842,654,089","635,004,371","448,175,639","568,479,876","622,136,694","719,283,777","675,511,109","527,558,808"
EnterpriseValue,"1,238,764,235","1,217,825,624","1,098,135,785","680,294,477","365,763,334","657,256,390","456,872,891","479,095,564","528,857,814","295,267,012","767,244,753","781,182,697","609,778,161","679,366,266","831,401,089","624,880,371","431,964,639","553,478,876","606,018,694","701,757,777","663,146,109","516,677,808"
PeRatio,"11.386","12.011","9.07","13.555","13.987","11.683","9.632","15.67","33.113","16.483","16.365","18.557","16.94","19.203","24.748","29.556","6.9","13.601","10.96","17.327","22.355",
ForwardPeRatio,,,,,,,,,,,,"16.949","14.556",,,,,,,,,
PsRatio,"7.683","8.044","6.805","9.172","6.95","8.026","6.706","9.742","15.741","7.857","11.197","11.864","9.866","13.532","17.065","14.166","4.984","8.697","7.406","10.199","11.9","10.718"
PbRatio,"6.922","6.868","6.101","6.91","4.211","5.737","5.721","5.702","7.91","3.958","7.672","7.043","5.059","4.847","5.529","4.177","3.234","3.705","3.599","3.626","3.293","2.659"
EnterprisesValueRevenueRatio,"7.563","7.435","6.429","7.282","7.794","8.341","6.235","8.362","14.081","9.265","11.773","11.86","9.648","9.777","13.609","18.281","4.804","8.468","8.088","8.79","11.682","10.496"
EnterprisesValueEBITDARatio,"8.809","8.661","7.326","8.413","10.753","9.91","7.269","10.038","17.943","12.66","14.058","13.816","11.169","11.224","15.748","23.054","5.321","9.558","8.937","9.57","13.098","12.818"
