name,ttm,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"638,293,181,863","378,695,459,474","575,945,565,579","492,707,906,741","286,576,157,983","191,195,043,024","199,418,755,976","145,709,026,716","109,646,872,562","115,312,840,643","91,392,023,932","86,831,565,137","65,312,725,366","63,558,718,593","52,215,155,689","40,488,190,860","51,049,190,600","56,463,697,633","49,014,908,847","39,483,229,465","41,511,021,266","26,262,367,346","57,804,370,710","40,324,567,226","69,038,012,169","17,173,177,256","14,848,279,214"
EnterpriseValue,"614,241,972,276","358,510,406,218","561,980,051,633","480,178,551,527","270,653,111,640","175,231,898,216","187,333,625,530","135,399,036,810","100,692,081,751","113,898,563,778","91,745,534,945","85,642,317,393","63,306,733,517","58,526,721,838","46,423,684,083","34,781,491,382","46,175,690,751","53,364,226,286","46,659,471,488","36,446,229,561","39,383,021,078","26,026,814,340","58,214,093,768","40,758,944,467","69,496,782,139","17,668,077,194","14,921,873,225"
PeRatio,"27.632","13.441","30.534","31.55","26.465","16.612","17.982","15.874","13.118","16.387","14.642","15.506","14.042","11.099","21.282","13.539","15.606","13.009","19.774","13.555","29.845","43.012","76.534","23.234","87.084","36.124","26.93"
ForwardPeRatio,"22.676","12.69","25.641","29.412","22.472","16.42","17.301","14.903","13.967","69.444","26.316","30.03","14.104","12.61","16.695","16.639",,,,,,,,,,,
PegRatio,"1.585","0.788","1.908","2.084","5.244","6.469","12.264",,"87.317","11.04","3.885","3.07","2.726","0.841","1.409","2.244",,,,,,,,,,,
PsRatio,"10.719","5.713","11.435","12.181","8.655","5.744","6.378","5.416","4.626","5.363","4.649","5.156","4.655","4.485","6.415","4.056","5.28","4.703","6.436","4.858","6.944","5.606","16.092","8.775","29.288","10.991","11.011"
PbRatio,"6.7","4.333","8.322","8.825","5.687","3.716","4.289","3.753","3.467","3.847","3.367","3.563","3.362","3.276","3.83","2.784","3.399","3.826","3.912","3.132","4.289","3.224","7.65","11.055","17.92","6.592","6.968"
EnterprisesValueRevenueRatio,"0.284","0.158","0.354","0.359","0.253","0.17","0.192","0.143","0.119","0.149","0.154","0.169","0.148","0.14","0.157","0.104","0.143","0.168","0.175","0.141","0.194","0.16","0.447","0.245","0.911","0.351","0.339"
EnterprisesValueEBITDARatio,"0.403","0.225","0.515","0.523","0.398","0.253","0.284","0.221","0.175","0.225","0.245","0.273","0.25","0.226","0.263","0.18","0.241","0.266","0.279","0.23","0.328","0.269","1.024","0.397","1.464","0.608","0.603"
