name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
MarketCap,"11,189,580,830","10,333,422,923","12,674,495,137","9,746,894,504","6,755,732,405","3,865,351,956","4,746,772,948","6,393,075,291","6,083,652,009","7,166,605,935","6,099,977,238","5,697,890,871","2,679,865,209","2,756,310,842","3,638,683,555","2,854,724,014","1,452,962,816","2,172,477,358","1,167,599,990","1,611,768,084","1,012,648,084","489,058,578","349,411,929","210,544,540","301,402,768","736,138,000"
EnterpriseValue,"8,895,480,830","8,257,922,923","10,858,895,137","8,546,494,504","5,975,232,405","3,295,351,956","3,778,372,948","5,451,575,291","5,150,752,009","6,287,286,935","5,659,809,238","5,312,228,871","2,486,552,209","2,379,178,842","3,316,497,555","2,875,831,014","1,496,153,816","2,132,439,358","1,024,044,990","1,499,706,084","929,888,084","421,294,578","228,634,929","156,433,106","64,650,511","686,438,000"
PeRatio,"12.003","12.129","18.931","21.848","14.36",,"8.789","13.07","9.626","12.293","36.997","20.085","9.147","16.017","35.517","150.429",,"110.966","28.767","40.659","68.409",,,,,
ForwardPeRatio,"10.571","9.775","14.409","12.821","12.315","8.584","11.416","12.804","8.897","12.739","9.183","11.351","5.587","11.848","20.325",,,,,,,,,,,
PegRatio,"2.498","1.344","1.016",,,,,,"18.159",,"0.09","0.111","0.141","0.336","0.323",,,,,,,,,,,
PsRatio,"5.077","4.943","7.195","6.087","4.765","2.542","2.8","4.008","4.31","5.806","5.74","5.52","3.107","4.015","6.231","7.991","5.089","10.393","9.609","16.119","14.327","9.169","11.601","36.843","203.977","1,538.044"
PbRatio,"1.87","1.809","2.806","2.545","2.058","1.423","1.763","3.091","3.352","4.886","5.168","4.521","2.472","2.335","4.117","4.372","2.862","7.345","4.245","6.762","5.284","2.915","2.036","1.072","1.241","13.734"
EnterprisesValueRevenueRatio,"3.822","3.548","5.608","5.071","4.028","2.275","2.321","3.16","3.222","4.289","4.393","4.756","2.714","3.201","5.594","7.776","5.315","10.109","6.415","12.938","12.636","7.898","7.591","27.291","31.548","1,572.596"
EnterprisesValueEBITDARatio,"6.414","5.955","10.499","12.902","8.389","-43.997","4.672","6.734","4.701","5.811","9.843","16.185","5.133","6.977","17.203","66.824","-22.085","96.121","33.635","33.101","60.051","-45.788","-15.378","-3.602","-0.792","-18.723"
