name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
MarketCap,"1,259,672,966","1,292,386,215","1,107,571,475","572,030,021","3,287,011,938","3,212,681,851","790,835,192","738,853,521"
EnterpriseValue,"979,335,966","980,019,215","772,872,475","259,594,021","2,773,090,938","2,579,762,851","488,839,192","658,232,521"
PsRatio,"8.118","8.952","9.341","6.173","137.14","98.224",,
PbRatio,"3.59","3.386","2.966","1.504","5.776","5.305","2.556",
EnterprisesValueRevenueRatio,"5.995","5.999","5.766","2.7","65.889","103.191",,
EnterprisesValueEBITDARatio,"-4.689","-4.692","-4.299","-0.874","-10.313","-13.481","-4.915","-13.154"
