name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,06/30/2016,06/30/2015
MarketCap,"3,696,053,688","5,317,531,034","15,833,341,241","14,818,415,375","16,454,125,896","4,649,716,715","1,616,453,350","1,615,132,404","801,442,471","1,428,465,542"
EnterpriseValue,"3,571,315,688","5,022,782,034","15,683,349,241","14,814,079,375","15,890,836,896","4,371,671,715","1,267,546,350","1,384,196,404","906,666,471","1,409,369,542"
PeRatio,"107.833","25.297","139.542","105.875","94.976","44.228","12.447","21.335","12.25",
ForwardPeRatio,,"144.928","41.494","45.872","61.35","21.787","10.707","17.762","10.537","32.787"
PegRatio,,"5.818","1.345","2.521","2.042","0.991","0.487","1.48","0.305","0.391"
PsRatio,"1.244","1.559","5.869","8.765","10.966","3.693","1.944","3.302","1.877","5.244"
PbRatio,"1.532","2.135","7.749","11.93","15.943","6.352","2.999","4.453","3.392","9.49"
EnterprisesValueRevenueRatio,"1.2","1.687","5.042","7.543","10.89","3.066","1.352","2.28","1.851","4.335"
EnterprisesValueEBITDARatio,"25.063","35.249","67.812","64.334","79.98","20.787","8.324","12.888","11.918","53.744"
