name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"2,307,033,139","2,829,650,803","4,455,798,369","5,781,682,790","3,211,367,250","2,911,247,820","2,642,792,380","2,352,787,400","1,847,500,429","1,481,364,450","914,124,400","676,361,700","527,731,050","179,208,451","240,602,040","295,636,860","275,584,432","580,878,270","952,443,360","617,056,880","450,953,040","482,539,200","691,838,830","1,158,746,000"
EnterpriseValue,"3,624,382,139","3,776,605,803","5,162,296,369","6,516,068,790","4,153,868,250","3,593,685,820","3,094,594,380","2,652,814,400","2,216,835,429","1,681,206,450","1,050,711,400","793,324,700","680,228,050","388,923,451","457,868,040","374,204,860","414,579,432","709,351,270","1,148,664,360","690,147,880","548,768,040","616,752,200","652,928,830","1,128,421,000"
PeRatio,"11.36","10.852","9.887","26.651","36.497","24.34","18.887","20.607","19.035","21.122","29.254","22.273","33",,,,"8.294","16.352","29.298","31.903","28.927","18.063","15.098","685"
ForwardPeRatio,"14.306","11.793","12.987","19.305","20.202","18.484",,"17.483","15.432","18.797","23.697","17.825","20.704","11.521","34.483",,,,,,,,,
PegRatio,,,,"2.43","1.79",,,,"3.633","2.932","1.727","1.13","0.254","0.794","2.379",,,,,,,,,
PsRatio,"0.632","0.743","0.863","1.804","1.384","1.374","1.311","1.237","1.042","1.128","0.935","0.693","0.566","0.189","0.31","0.389","0.235","0.515","0.923","0.971","0.793","0.956","1.02","1.621"
PbRatio,"2.775","3.463","3.802","5.546","3.979","4.129","4.299","4.394","4.226","4.573","3.725","3.247","2.898","1.317","1.568","1.73","0.97","2.104","4.243","4.016","3.297","4.156","2.339","4.262"
EnterprisesValueRevenueRatio,"0.956","0.997","0.985","1.635","1.735","1.617","1.449","1.334","1.165","1.149","1.014","0.784","0.713","0.438","0.683","0.493","0.341","0.609","1.062","0.978","0.872","0.864","0.842","2.179"
EnterprisesValueEBITDARatio,"7.258","7.563","6.583","11.202","17.062","15.264","12.679","10.84","10.02","11.221","12.524","10.036","10.078","7.194","-15.957","-2.677","4.802","8.443","13.709","13.044","13.011","8.967","7.246","46.646"
