name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"1,576,888,512","1,466,133,671","1,086,082,802","2,187,057,569","2,117,520,039","483,436,858"
EnterpriseValue,"1,506,964,512","1,297,879,671","876,450,802","1,975,816,569","2,060,388,039","490,092,288"
PeRatio,"649.125","1,209.5","276.167",,,
ForwardPeRatio,"60.976","69.93","94.34",,,
PsRatio,"9.671","9.419","8.371","23.177","33.56",
PbRatio,"31.028","10.809","5.787","11.587","47.2",
EnterprisesValueRevenueRatio,"8.333","7.177","6.133","18.954","32.748","11.826"
EnterprisesValueEBITDARatio,"181.935","156.692","83.543","-181.002","-341.293","-49.71"
