name,ttm,08/31/2024,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
MarketCap,"5,728,668,670","6,162,443,787","6,558,653,385","4,759,765,107","3,933,534,533","2,488,140,287","1,847,870,882","2,527,536,052","2,187,343,673","1,779,144,449","1,815,474,806","2,036,036,304","1,740,705,849","1,482,317,141","1,357,521,715","1,488,516,043","1,905,868,220","2,961,619,266","3,426,702,124","2,545,054,244","1,739,852,539","1,024,143,180","553,734,968","539,569,130","410,667,851","368,044,539","441,226,968","355,158,320","453,930,272","454,812,288","434,233,240","381,861,960","417,558,218","245,318,196","207,600,115","204,564,644","242,690,886","216,982,394","188,875,503","184,546,717","114,624,918"
EnterpriseValue,"6,059,661,670","6,664,578,787","7,242,269,385","5,888,069,107","4,567,278,533","3,225,392,287","3,089,313,882","3,086,069,052","2,974,895,673","2,373,911,449","2,728,386,806","2,887,342,304","2,709,179,849","2,405,763,141","2,367,736,715","2,333,526,043","2,716,566,220","3,705,001,266","3,718,970,124","2,806,583,244","2,014,412,539","1,305,734,180","755,910,968","702,616,130","620,097,851","711,155,539","676,526,968","610,258,320","646,530,272","636,212,288","590,533,240","531,661,960","521,258,218","380,118,196","303,500,115","260,364,644","289,390,886","225,682,394","193,075,503","192,546,717","136,424,918"
PeRatio,"45.414","11.141","6.958","4.609","12.081","8.449","11.355","45.957","28.621","12.516","9.345","28.8","19.325","7.117",,,"99.588","11.317","9.793","7.471","6.464","7.914","12.609","17.045","16.973","8.597","9.512","8.644","10.411","11.78","11.211","15.286","206.857","211.506","150.96","89.414","92.975","126.714","258.464","191.899","297.904"
ForwardPeRatio,"14.389","11.312","9.901","6.748","7.496","9.506","6.169","7.582","13.298","13.263","9.606","15.083","11.601","8.065","7.413",,"12.674",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"12.253",,,,,"12.672","0.648","0.17","1.822",,"0.688","0.684","1.319","0.149","0.927",,"1.585",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.747","0.775","0.746","0.583","0.649","0.447","0.333","0.496","0.458","0.378","0.278","0.299","0.243","0.19","0.171","0.234","0.284","0.335","0.422","0.352","0.28","0.219","0.203","0.379","0.169","0.149","0.199","0.156","0.203","0.194","0.205","0.24","0.266","0.21","0.18","0.18","0.186","0.192","0.216","0.208","0.107"
PbRatio,"1.427","1.447","1.63","1.515","1.824","1.382","1.182","1.74","1.543","1.305","1.342","1.508","1.359","1.189","1.17","1.19","1.246","1.803","2.213","2.086","1.934","1.55","1.114","1.088","0.943","0.875","1.054","0.931","1.327","1.409","1.432","1.573","1.774","1.157","1.035","1.021","1.271","1.29","1.219","1.38","0.911"
EnterprisesValueRevenueRatio,"0.774","0.819","0.805","0.69","0.748","0.575","0.552","0.6","0.618","0.493","0.409","0.422","0.377","0.307","0.299","0.37","0.4","0.4","0.447","0.371","0.306","0.274","0.278","0.29","0.254","0.267","0.301","0.258","0.291","0.272","0.279","0.319","0.332","0.326","0.264","0.229","0.222","0.2","0.221","0.218","0.129"
EnterprisesValueEBITDARatio,"11.911","6.327","4.909","3.713","7.042","5.22","6.976","13.212","11.183","5.781","5.39","8.785","7.396","6.509","19.685","58.578","10.308","6.402","5.433","4.192","3.657","4.197","7.208","4.527","4.354","4.254","4.609","4.564","5.392","5.118","5","6.621","7.25","6.8","5.589","3.693","4.243","4.226","6.269","5.63","5.288"
