name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
MarketCap,"1,170,117,665","1,095,545,916","511,207,599","964,702,211","831,972,331","1,396,774,820","1,288,785,541","1,807,993,679","2,310,874,750","3,476,734,063","6,858,683,239","3,379,932,859","3,107,715,905","2,102,658,688","2,585,831,159","2,169,908,910","565,728,623","2,886,910,332","4,860,511,104","1,937,853,691"
EnterpriseValue,"5,588,060,665","5,559,750,916","5,227,833,599","5,614,740,211","5,858,986,331","7,044,244,820","5,788,080,541","6,785,430,679","8,467,584,750","9,891,448,063","13,035,388,239","5,944,523,859","5,717,844,905","4,474,816,688","5,074,300,159","4,729,064,910","3,064,684,623","5,121,230,332","6,484,493,104","2,462,466,691"
PeRatio,,,,,"22.15",,,,,,,,,,,,,,,"37.263"
ForwardPeRatio,"6.128",,,,,,,,"6.337","6.993","12.019","12.854","84.034","123.457",,,,,,
PegRatio,,,,,,,,,,,"0.286","0.989","6.46","9.937",,,,,,
PsRatio,"0.463","0.433","0.189","0.332","0.224","0.328","0.271","0.377","0.46","0.683","1.475","1.172","1.115","0.897","1.168","1.001","0.294","1.568","4.449","2.746"
PbRatio,"2.899","2.228","1.041","1.219","0.988","1.772","1.447","1.229","0.98","1.324","2.3","3.325","3.099","2.007","2.439","1.997","0.589","2.034","2.653","3.19"
EnterprisesValueRevenueRatio,"1.859","1.849","1.905","2.045","1.711","1.736","1.277","1.429","1.701","1.994","3.402","2.056","2.065","1.822","2.225","2.338","1.59","2.784","4.95","3.115"
EnterprisesValueEBITDARatio,"13.906","13.836","16.341","13.209","8.854","19.498","36.616","29.148","16.405","17.205","28.217","14.107","16.235","12.54","13.838","15.2","73.898","19.269","43.668","86.433"
