name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
MarketCap,"2,337,055,693","2,121,191,022","958,334,159","1,229,497,639","739,101,154","874,307,413","674,142,701","1,043,583,928","863,803,165","556,139,273","399,155,253","270,159,777","145,922,385","130,869,314","129,108,925","22,709,926","41,536,630","80,101,018","122,083,443","120,004,541","127,040,750","117,032,688","88,977,800"
PeRatio,"186","7.674","10.146","15.449",,,"35.973","13.859","9.586","12.083","14.16",,"30.675","21.809","35.865",,,"26.014","24.741","24.74","23.578","26.259","73.13"
ForwardPeRatio,"8.897","7.547","8.382","11.148","19.121","21.739",,"17.422","8.425","11.287","10.06","12.531","12.92","11.508","13.245",,,,,,,,
PegRatio,,,,,,,,"1.162","0.562","0.753","0.671","0.836","0.861","1.046",,,,,,,,,
PsRatio,"4.558","2.221","2.955","3.773","3.154","3.24","2.17","1.873","1.432","1.329","1.042","1.16","1.71","2.661","1.935","0.729","1.601","4","5.552","5.464","5.475","5.427","6.04"
PbRatio,"0.808","2.272","0.988","1.64","1.072","1.229","0.942","1.403","1.233","1.228","1.088","1.213","0.93","0.623","0.949","0.29","0.521","0.953","1.512","1.562","1.6","1.384","1.001"
