name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
MarketCap,"5,043,000,208","4,795,857,080","3,924,019,747","5,443,613,490","3,729,973,391","3,272,680,824","2,527,273,975","2,579,541,502","2,662,021,872","1,916,863,488","2,055,549,851","1,774,252,288","1,073,604,532","1,174,482,069","972,116,108","627,693,212","472,966,169","402,377,912","303,755,286","231,575,879","176,339,584","110,809,774","116,049,120","100,326,720","61,165,404","38,242,022","26,209,718","56,308,211","26,804,833","28,227,157","18,683,959","11,296,141","14,292,772","14,411,835","6,381,022","3,676,266","5,240,654","4,934,307","9,272,000"
EnterpriseValue,"5,308,887,208","5,118,571,080","4,344,240,747","5,471,601,490","3,852,475,391","3,438,430,824","2,662,602,975","2,780,400,502","2,927,600,872","2,141,557,488","2,371,395,851","1,636,977,288","936,329,532","1,073,505,069","899,777,108","588,044,212","481,119,169","428,056,912","302,675,286","222,519,879","167,283,584","111,151,774","125,641,120","110,274,720","59,974,404","37,842,022","28,709,718","57,208,211","28,804,833","30,527,157","20,983,959","13,596,141","15,792,772","15,811,835","7,381,022","4,276,266","5,840,654","5,534,307","9,972,000"
PeRatio,"46.654","46.777","36.451","58.951","45.184","41.482","25.356","40.707","47.954","30.4","46.601","40.764","27.614","31.672","30.188","24.022","24.91","25.724","26.565","23.109","22.453","20.177","16.2","20.333","17.922","12.696","8.959","20.493","13.937","19.328","22.188","18.775","103.545","18.599","10.104","16.311","12.945","13.728","34.396"
ForwardPeRatio,"37.736","39.526","29.762","40.161","35.088","31.546",,"28.902","29.155","24.938",,"30.96","24.814","25.907","25.126",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"4.719","4.935",,"5.724","7.99","8.743",,"3.367",,,,"2.581","2.066","1.617","1.569",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.498","5.208","4.297","7.173","5.43","5.154","3.972","4.498","4.905","3.289","4.504","5.366","3.564","4.186","3.926","2.94","2.041","2.353","0.364","3.078","2.673","1.839","1.996","2.252","1.962","1.325","0.936","2.006","1.003","1.112","0.987","0.766","1.223","1.172","0.561","0.395","0.663","0.808","1.779"
PbRatio,"4.785","4.68","4.382","6.123","4.552","4.461","3.688","4.405","5.161","4.192","5.458","5.495","3.932","5.279","5.186","4.266","4.13","4.323","4.245","3.852","3.51","2.785","3.488","3.96","3.282","2.136","1.659","4.578","2.852","3.976","3.336","2.215","3.176","3.275","1.725","1.225","2.184","2.056","4.415"
EnterprisesValueRevenueRatio,"5.755","5.549","4.61","6.848","5.475","5.342","4.137","4.675","5.292","3.876","4.38","4.855","3.017","3.678","3.528","2.68","2.073","2.429","3","2.678","2.482","1.796","2.087","2.39","1.807","1.274","1","2","1.091","1.221","1.11","0.925","1.244","1.245","0.683","0.445","0.695","0.814","1.719"
EnterprisesValueEBITDARatio,"24.714","23.828","22.18","30.989","23.761","23.186","17.597","19.804","21.465","16.027","21.038","21.45","13.473","16.237","15.308","12.015","12.94","13.26","13.389","11.289","10.411","8.864","8.32","10.233","7.541","5.406","4.417","10.594","6.401","8.722","9.538","8.498","13.161","8.784","4.613","4.276","5.31","6.149","12.465"
