name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013
MarketCap,"7,512,202,079","4,618,257,060","6,877,939,666","8,663,436,446","9,698,024,240","3,975,613,690","2,882,650,528","2,002,921,354","1,103,189,663","2,494,392,450","3,464,185,401","2,207,511,857","1,365,372,432"
EnterpriseValue,"11,285,883,079","8,035,432,060","8,497,722,666","9,993,677,446","11,253,873,240","5,850,773,690","4,081,884,528","3,263,887,354","1,638,526,663","2,852,318,450","3,615,247,401","2,310,083,857","1,537,333,432"
PeRatio,"111.861","26.738","11.711","18.495","58.978","26.061","31.745","324.103","39.159","25.782","47.314",,"33.588"
ForwardPeRatio,"32.051","19.92","17.794","16.367","24.272","15.361","16.892","17.212","11.905","15.504","29.412","25.907",
PegRatio,"1.385","2.387","2.236","1.128","1.366","1.108","0.66","0.453","1.033","0.645","1.178",,
PsRatio,"2.589","1.904","2.342","3.421","4.612","1.91","1.433","1.331","0.505","1.276","2.104","1.494","1.21"
PbRatio,"4.813",,"5.315","8.596","33.619",,"90.027",,"1.223","2.98","5.47","4.338","5.109"
EnterprisesValueRevenueRatio,"3.633","2.623","2.284","2.724","4.166","2.205","1.63","1.385","0.746","1.395","2.058","1.564","1.397"
EnterprisesValueEBITDARatio,"24.742","13.795","11.081","10.355","24.36","14.608","15.132","24.369","11.946","12.126","19.935","28.367","21.122"
