name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993
MarketCap,"31,302,326,539","48,478,202,904","45,698,623,216","41,665,169,373","42,457,108,360","16,633,078,595","19,658,944,340","21,409,582,052","16,902,530,087","9,836,739,241","9,881,726,963","9,552,130,671","7,183,483,243","7,144,612,618","7,204,480,283","5,218,868,695","3,859,337,327","6,033,407,876","7,758,065,852","7,769,153,654","5,403,270,946","5,458,082,383","4,048,315,625","5,597,763,742","3,313,346,487","5,188,173,969","1,773,866,300","1,110,243,133","1,593,503,446","943,743,284","934,696,581","522,690,475","99,589,765"
EnterpriseValue,"37,473,826,539","53,924,802,904","52,032,123,216","49,253,169,373","51,265,608,360","25,854,178,595","29,765,044,340","23,349,589,052","19,356,881,087","11,235,313,241","10,118,863,963","9,264,199,671","6,532,589,243","6,195,680,618","6,308,318,283","4,345,217,695","3,688,627,327","5,858,745,876","7,059,013,852","7,273,343,654","4,714,120,946","4,983,532,383","3,805,058,625","5,354,506,742","3,134,234,487","5,009,061,969","1,771,365,300","1,107,225,133","1,562,749,446","947,343,284","923,496,581","518,190,475","89,189,765"
PeRatio,"40.479","20.96","22.643","44.07","123.19","26.798","62.848","88.699","163.956","29.571","28.596","29.85","51.069","19.476","17.277","24.276","15.932","23.379","25.561","32.186","25.752","40.646","42.34","73.449","20.805","52.6","36.834","18.42","31.915","23.953","26.866","26.497","17.688"
ForwardPeRatio,"20.243","28.249","12.755","14.389","20.284","10.846","12.18","15.625","18.083","15.015","16.639","19.048","20","18.116","15.432",,,,,,,,,,,,,,,,,,
PegRatio,"7.203","8.868","1.289","0.986","1.465","1.666","1.064","0.816","1.309","1.338","2.696","1.912","2.288","1.627","1.286",,,,,,,,,,,,,,,,,,
PsRatio,"5.77","5.779","5.829","6.592","7.753","3.271","4.13","5.786","5.527","4.872","5.223","5.48","5.056","5.288","4.977","5.566","4.382","6.701","7.571","8.428","6.51","8.016","6.435","10.077","4.872","10.79","4.56","2.979","4.908","3.593","4.689","3.668","0.838"
PbRatio,"4.988","6.8","7.24","7.18","8.015","2.961","3.819","6.741","6.585","4.626","4.38","4.603","3.749","3.701","3.975","3.404","3.895","5.822","4.106","4.501","3.637","4.133","3.434","5.262","4.194","8.31","4.944","3.023","5.033","4.771","5.777","5.946","2.274"
EnterprisesValueRevenueRatio,"6.818","6.313","6.464","7.644","9.677","4.899","5.927","6.016","6.32","5.204","4.825","4.96","4.383","4.35","4.242","4.585","4.084","5.657","6.862","7.839","5.566","7.127","5.841","9.3","4.812","10.104","4.358","2.79","4.675","3.478","4.44","3.736","1.006"
EnterprisesValueEBITDARatio,"19.034","13.298","13.549","19.316","28.305","13.485","20.484","16.695","31.044","16.924","14.322","14.999","16.387","11.401","10.534","12.103","10.316","13.665","15.105","16.642","12.435","17.615","16.179","25.012","10.555","24.28","13.092","7.897","13.16","10.067","13.887","16.295","10.877"
