name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989
MarketCap,"1,865,158,338","2,169,027,452","2,339,725,549","1,866,747,046","796,060,465","825,012,656","961,658,418","1,285,797,703","832,615,070","432,886,897","280,318,505","92,124,684","61,335,076","155,959,230","110,560,182","47,471,953","96,051,352","278,729,841","377,872,063","132,755,844","307,756,316","67,861,587","104,787,550","91,877,564","71,349,487","105,987,077","140,652,494","128,527,279","126,947,236","180,655,682","349,104,899","249,007,500","229,478,085","187,067,968","128,507,968","169,097,499"
EnterpriseValue,"2,148,633,338","2,470,284,452","2,531,433,549","2,104,265,046","833,832,465","865,543,656","1,006,782,418","1,312,848,703","878,085,070","461,577,897","296,985,505","122,558,684","94,083,076","161,830,230","106,233,182","76,929,953","116,812,352","287,763,841","377,241,063","143,865,844","317,034,316","68,759,587","98,338,550","106,666,564","84,079,487","125,387,077","164,852,494","153,427,279","167,047,236","219,055,682","378,904,899","229,007,500","218,378,085","181,867,968","126,607,968","167,197,499"
PeRatio,"17.61","22.29","19.921","23.608","19.287","22.023","25.698","35.105","29.228","16.961","17.622",,"38",,"13",,,"12.336","27.976","34.583","32.788","13.585","14.596","46.667","15.394","85.585",,"1,325",,"54.412","22.068","17","17.029","19.36","13.167","12.89"
ForwardPeRatio,"13.812","16.779","20.243",,,,,,,,,,,"11.025",,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.256","1.527","2.026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.241","2.693","3.123","2.948","2.063","2.192","2.673","3.778","2.605","1.395","0.87","0.266","0.173","0.588","0.561","0.172","0.248","0.811","1.214","0.503","1.147","0.37","0.473","0.417","0.358","0.515","0.649","0.663","0.615","1.007","1.886","1.523","1.013","1.024","0.68","0.88"
PbRatio,"2.193","2.646","3.228","3.034","3.159","3.76","5.052","8.1","6.043","3.961","2.89","1.131","0.706","2.074","1.519","0.743","0.717","1.9","2.801","1.101","2.604","0.645","1.019","0.926","0.697","1.006","1.323","1.183","1.154","1.604","3.057","2.413","2.497","2.309","1.695","2.336"
EnterprisesValueRevenueRatio,"2.569","2.953","3.236","3.358","2.108","2.386","2.677","3.779","2.759","1.409","0.948","0.379","0.281","0.653","0.526","0.264","0.297","0.782","1.17","0.523","1.171","0.357","0.458","0.465","0.363","0.58","0.738","0.683","0.858","1.215","2.037","1.402","0.962","0.937","0.688","0.872"
EnterprisesValueEBITDARatio,"12.602","14.488","15.151","14.59","12.293","14.717","16.368","20.12","15.334","8.992","7.599","18.553","6.544","20.341","7.399","-1.147","-8.068","6.913","10.771","6.355","10.4","8.186","3.828","6.178","3.769","7.29","14.589","9.711","17.962","11.35","11.587","8.092","7.999","7.739","6.493","6.661"
