name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"87,261,550,976","73,322,968,806","39,972,812,680","44,376,939,541","23,196,467,451","16,335,421,079","10,499,247,562","10,057,674,680","6,918,281,920","7,137,645,701","10,057,601,833","7,013,408,579","3,858,729,013","2,864,739,621","3,021,335,292"
EnterpriseValue,"116,300,562,976","32,217,081,806","71,419,980,680","75,399,818,541","50,666,326,451","38,691,850,079","28,019,321,562","26,582,087,680","21,034,504,920","20,687,742,701","17,140,121,833","7,491,431,579","3,164,505,013","3,168,954,621","3,073,700,292"
PeRatio,"24.108","30.237",,"8.196","23.678","15.683","6.232","10.636","51.3","17.322","11","13.909","6.891","18.868","8.765"
ForwardPeRatio,"19.121","17.007","10.977","17.483","21.186","14.225","10.87","8.224","8.453","6.188","8.621","10.627","5.914","6.575","7.819"
PegRatio,"1.314","1.574","2.645",,,,,,,,,"0.731","0.407","0.897","0.521"
PsRatio,"6.277","5.916","4.451","3.3","7.006","5.418","3.11","3.711","4.301","7.807","7.764","9.842","6.808","0.57","0.304"
PbRatio,"3.817","3.593","2.447","2.806","2.189","1.695","1.232","1.492","1.197","1.261","1.833","2.811","1.925","2.303","2.278"
EnterprisesValueRevenueRatio,"8.12","2.249","12.834","4.682","11.975","9.167","11.695","7.473","10.311","19.82","15.441","9.824","5.567","4.379","7.06"
EnterprisesValueEBITDARatio,"12.241","3.391","53.071","5.034","7.566","6.229","8.944","7.398","11.916","3.498","2.968","0.937","0.389","3.052","0.389"
