name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"4,111,661,672","2,210,471,536","985,152,286","4,223,408,873"
EnterpriseValue,"3,933,363,672","2,058,698,536","851,932,286","4,060,770,873"
PeRatio,"103.094","168.905","267","900.919"
PsRatio,"5.388","3.812","2.08","11.348"
PbRatio,"8.771","5.301","2.505","11.148"
EnterprisesValueRevenueRatio,"5.051","3.538","1.801","10.981"
EnterprisesValueEBITDARatio,"52.501","52.319","47.269","158.414"
