name,ttm,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995
MarketCap,"59,593,699,224","43,842,391,031","48,873,108,546","51,948,846,393","38,822,458,589","47,638,016,212","61,108,284,555","54,016,765,632","49,484,864,484","58,601,562,021","63,640,436,096","68,044,158,091","68,869,044,419","67,698,957,758","64,492,795,616","43,006,233,300","52,276,836,870","63,532,892,701","56,537,555,392","48,145,786,452","43,545,590,212","32,350,551,938","41,256,272,938","39,999,703,525","39,586,551,898","43,421,836,668","34,662,768,000","28,499,035,500","20,944,827,000","16,013,537,964"
EnterpriseValue,"91,127,338,968","71,440,437,502","85,677,753,342","91,867,946,511","81,770,147,206","90,236,141,999","105,229,899,708","98,047,979,190","94,549,929,751","105,167,951,569","110,026,272,344","104,365,811,084","101,884,713,168","101,915,414,109","96,872,552,793","83,006,310,098","86,106,837,209","90,441,370,261","77,897,555,754","67,897,787,188","61,952,591,094","47,597,551,938","52,794,008,657","49,418,307,870","49,033,937,714","53,179,736,586","42,767,468,304","35,524,535,500","29,437,601,724","25,892,938,421"
PeRatio,"9.493","8.494","7.474","13.812","9.023","7.254","6.368","14.275","10.653","11.903","13.674","17.922","30.867","10.554","22.153","31.065","8.676","11.824","11.263","10.288","9.888","8.959","17.088","21.721","15.472","17.139","17.531","15.984","41.733","22.518"
ForwardPeRatio,"7.831","7.215","7.542","8.711","6.305","6.868","9.47","9.681","10.04","10.278","8.425","9.891","11.062","9.551",,,,,,,,,,,,,,,,
PegRatio,"3.561",,,"8.142",,,"4.266","0.842","13.041","1.346","0.435","0.467","1.664","0.241",,,,,,,,,,,,,,,,
PsRatio,"0.462","0.367","0.416","0.443","0.275","0.338","0.439","0.439","0.384","0.572","0.57","0.682","0.738","0.631","0.693","0.425","0.436","0.695","0.679","0.578","0.577","0.48","0.768","0.806","0.666","0.839","0.762","0.668","0.548","0.349"
PbRatio,"0.728","0.529","0.604","0.693","0.495","0.638","0.809","0.835","0.765","1.045","1.134","1.384","1.343","1.264","1.374","1.062","1.15","1.66","1.613","1.569","1.581","1.453","2.176","2.369","2.177","2.968","2.848","2.547","2.122","1.362"
EnterprisesValueRevenueRatio,"0.005","0.004","0.006","0.007","0.005","0.006","0.007","0.007","0.006","0.008","0.009","0.011","0.013","0.011","0.011","0.008","0.007","0.008","0.008","0.008","0.008","0.006","0.007","0.008","0.008","0.009","0.007","0.007","0.007","0.007"
EnterprisesValueEBITDARatio,"0.043","0.044","0.05","0.059","0.054","0.053","0.057","0.058","0.072","0.073","0.072","0.096","0.124","0.083","0.099","0.101","0.059","0.074","0.069","0.079","0.076","0.052","0.062","0.073","0.085","0.074","0.069","0.066","0.109","0.111"
