name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"44,032,336,869","38,458,421,511","34,094,610,690","35,459,156,829","26,957,959,224","23,933,892,837","19,538,249,915","18,702,694,029","13,764,365,612","6,892,213,766","5,454,079,328","5,391,205,813","4,156,828,702","3,707,195,384","3,137,045,720","2,620,493,416","2,116,835,891","2,071,910,961","1,886,540,225","1,582,564,677","1,630,498,335","1,082,744,580","1,082,876,713","849,859,500","875,509,755","304,717,857","173,194,884"
EnterpriseValue,"50,976,143,869","45,470,878,511","40,311,494,690","40,164,004,829","30,961,692,224","27,866,530,837","23,042,822,915","22,144,797,029","17,308,625,612","8,819,151,766","7,332,966,328","7,405,044,813","6,372,551,702","4,861,896,384","4,052,203,720","3,493,134,416","2,687,027,891","2,794,445,961","2,523,859,225","2,166,900,677","2,125,497,335","1,689,099,580","1,660,936,713","1,264,056,500","1,180,051,755","580,017,857","240,094,884"
PeRatio,"57.925","46.502","42.351","61.383","131.5","42.425","26.902","38.14","52.046",,"24.713","29.68","25.794","23.014","23.733","24.336","21.331","21.761","25.969","20.885","22.833","17.406","20.321","27.919","29.526","31.386","83.522"
ForwardPeRatio,"26.316","22.831","22.624","28.49","27.855","23.753","20","23.529",,"26.385","19.455","21.322","18.727","20.492","19.231","19.231",,,,,,,,,,,
PegRatio,,,,,,,,,,"2.819","1.368","1.301","2.242","1.28","1.203","1.375",,,,,,,,,,,
PsRatio,"5.499","4.904","4.925","6.033","5.005","4.54","4.076","2.935","3.867","3.308","2.69","2.86","2.477","2.592","2.438","2.248","2.148","2.256","2.436","2.395","2.692","2.203","2.503","2.272","2.658","1.568","2.849"
PbRatio,"5.724","5.069","4.913","5.155","4.047","3.524","3.006","3.121","2.453","3.546","2.491","2.693","2.213","2.634","2.296","1.936","1.687","2.673","2.667","2.211","2.305","2.014","2.397","2.237","2.725","1.395","2.835"
EnterprisesValueRevenueRatio,"6.355","5.668","5.59","6.529","5.685","5.171","4.681","4.782","5.127","4.165","3.527","3.839","3.835","3.23","3.07","2.932","2.56","2.915","3.062","3.002","3.403","3.118","3.438","3.348","3.877","3.148","2.41"
EnterprisesValueEBITDARatio,"22.542","20.108","18.575","22.996","26.493","17.447","15.162","17.488","18.855","42.526","10.353","11.6","12.453","10.03","9.81","9.832","8.6","9.479","9.996","9.217","10.012","8.656","9.759","9.602","11.3","10.397","13.322"
