name,ttm,12/31/2023,12/31/2022,12/31/2021
MarketCap,"1,025,469,446","1,108,808,661","1,063,988,684","656,850,964"
EnterpriseValue,"5,578,986,446","5,051,849,661","5,240,640,684","3,075,948,964"
PeRatio,"15.469","9.253",,"6.268"
PsRatio,"1.871","2.01","2.417","3.536"
PbRatio,"0.815","0.855","0.814","0.775"
EnterprisesValueRevenueRatio,"10.173","9.113","16.038","16.484"
EnterprisesValueEBITDARatio,"51.497","31.2","48.083","30.823"
