name,ttm,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019
MarketCap,"2,134,377,953","420,990,407","489,755,169","324,492,956","397,473,714","778,059,320"
EnterpriseValue,"2,113,542,907","414,264,416","462,660,956","277,337,151","347,853,627","746,274,894"
PeRatio,"46.235",,,,,"69.949"
PsRatio,"32.784","19.615","15.692","13.926","19.941","26.642"
PbRatio,"70.803","13.338","11.685","5.941","7.445","22.368"
EnterprisesValueRevenueRatio,"18.469","3.62","2.451","1.451","2.686","3.672"
EnterprisesValueEBITDARatio,"-48.037","-9.416","-9.443","-5.056","-8.844","11.623"
