name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
MarketCap,"23,601,240,000","26,111,912,530","27,624,701,377","32,295,964,768","25,569,573,737","23,415,635,222","19,840,057,155","22,516,482,994","18,805,034,848","16,439,508,100","32,878,392,585","31,779,300,925","21,192,919,883","18,323,269,809","14,658,775,318","4,450,572,323","9,463,860,000","15,652,999,974","15,094,375,732","14,094,911,621","10,369,992,242","6,547,786,766","3,560,503,227","4,367,175,829","7,446,005,915"
EnterpriseValue,"43,250,510,607","46,314,047,232","45,184,415,322","47,018,063,680","39,985,803,857","36,373,935,477","29,797,275,330","33,043,988,190","27,812,239,721","24,850,584,317","40,811,304,391","38,617,397,415","27,777,984,421","25,166,264,897","20,696,809,232","10,044,116,397","15,311,025,160","20,240,195,773","19,115,476,540","18,177,125,938","15,274,413,257","11,857,692,278","9,235,317,625","9,979,006,680","9,369,990,711"
PeRatio,"37.146","43.595","17.928","31.634","24.277","17.567","18.055","22.449","18.119","16.258","18.512","17.257","16.08","15.06","13.53","9.92","809.7","12.711","18.889","22.41","22.129","26.52",,,"13.46"
ForwardPeRatio,"21.552","21.978","18.382","23.753","20.243","16","14.706","16.807","14.925","14.124","16.077","15.48","14.925","13.587","11.933","10.718",,,,,,,,,
PegRatio,,,,,,,,,,,"1.99","1.917","1.848","1.622","0.823","0.893",,,,,,,,,
PsRatio,"1.569","1.714","2.049","2.434","2.1","2.1","1.956","2.156","2.022","1.888","2.211","2.119","1.953","1.736","1.43","1.031","0.948","1.76","2.147","2.115","1.639","1.188","0.736","0.94","1.551"
PbRatio,"1.974","2.118","2.232","2.743","2.687","2.844","2.723","3.346","3.062","3.075","3.129","3.146","2.748","2.26","1.717","0.589","1.318","2.238","2.518","2.314","1.774","1.288","0.881","1.005","2.488"
EnterprisesValueRevenueRatio,"2.162","2.315","2.47","2.792","2.606","2.493","2.114","2.484","2.186","1.999","3.422","3.407","2.56","2.437","2.124","1.046","1.586","2.231","2.202","2.232","2.015","1.659","1.318","1.409","1.534"
EnterprisesValueEBITDARatio,"6.704","7.179","6.804","7.464","7.311","6.578","5.86","6.714","6.595","5.763","9.666","9.642","7.156","6.64","5.663","2.862","4.075","5.632","5.32","5.512","4.889","4.181","4.578","4.272","4.008"
