name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"1,763,373,230","2,059,503,033","1,297,470,301","1,137,707,910","1,192,150,080","435,633,000","99,312,720","44,486,052","28,599,819","30,651,912","140,796,959","196,173,978","159,528,584","153,504,133","240,407,989","280,659,667","111,415,825","175,191,483","129,794,642"
EnterpriseValue,"2,084,082,230","2,474,942,033","1,584,713,301","1,269,742,910","1,245,172,080","432,248,000","104,672,720","69,314,052","43,863,819","100,086,912","199,286,959","226,287,978","178,954,584","162,675,133","251,421,989","300,929,667","121,697,825","156,059,483","115,345,642"
ForwardPeRatio,,,,,,,,,,,,,,"28.011","32.258",,,,
PegRatio,,,,,,,,,,,,,,"0.418","0.482",,,,
PsRatio,"3.213","3.833","3.939","4.861","6.87","3.184","0.723","0.278","0.152","0.155","0.664","0.937","0.758","0.785","1.236","1.992","1.074","2.348","1.175"
PbRatio,"22.574",,,"10.18","148.075","7.556","4.102",,,,"0.918","0.857","0.649","0.575","0.902","3.751","1.559","2.506","1.579"
EnterprisesValueRevenueRatio,"4.321","5.132","4.517","5.221","8.596","3.811","1.142","0.681","0.365","0.745","1.289","1.105","0.912","0.823","1.465","2.495","1.201","1.95","1.559"
EnterprisesValueEBITDARatio,"-18.845","-22.379","-15.449","-11.88","-22.704","-11.15","-7.927","6.588","-3.322","-0.67","9.177","-4.636","13.477","-42.979","37.498","148.095","-6.682","-18.866","-8.806"
