name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019
MarketCap,"39,964,279,964","39,879,845,192","23,340,648,093","55,813,517,983","30,110,833,400","11,197,498,970"
EnterpriseValue,"38,283,718,964","38,426,119,192","22,411,073,093","55,153,648,983","29,248,465,400","10,498,459,970"
PeRatio,"860.143",,,,"1,968.8",
ForwardPeRatio,"78.74","66.667","63.291","357.143","476.191",
PegRatio,"1.12","1.586","1.121",,,
PsRatio,"19.819","19.411","15.067","62.15","54.437","35.952"
PbRatio,"19.732","22.076","18.194","58.296","32.163","14.519"
EnterprisesValueRevenueRatio,"17.987","18.054","13.379","53.611","48.467","28.939"
EnterprisesValueEBITDARatio,"344.892","346.175","1,711.553","2,157.136","1,236.094","-2,937.454"
