name,ttm,09/30/2024,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008
MarketCap,"4,830,947,256","3,986,744,765","1,330,019,308","561,843,278","947,269,341","659,621,289","435,787,576","413,507,952","370,814,151","381,711,828","165,792,720","179,583,525","72,853,947","68,225,671","30,254,075","55,549,879","117,672,815","259,076,359"
EnterpriseValue,"4,757,538,256","3,980,562,765","1,337,597,308","668,597,278","988,071,341","645,689,289","432,598,576","421,449,952","376,316,151","389,152,828","131,190,720","168,423,525","62,584,947","60,730,671","5,175,075","33,881,879","82,185,815","224,011,359"
PeRatio,"24.458","23.485","18.247","15.517","16.554","18.471","15.718",,"3.308","14.463","14.296","75",,,,,,"250.857"
ForwardPeRatio,,,,,,,,,,,,,"109.89",,,,,
PsRatio,"1.712","1.481","0.569","0.289","0.696","0.581","0.429","0.492","0.461","0.585","0.292","0.285","0.122","0.139","0.061","0.118","0.173","0.322"
PbRatio,"7.905","7.025","3.204","1.59","2.886","2.437","1.839","1.919","1.573","3.17","1.762","2.719","1.4","1.252","0.467","0.547","0.888","1.761"
EnterprisesValueRevenueRatio,"1.649","1.444","0.57","0.329","0.714","0.56","0.423","0.5","0.465","0.599","0.239","0.337","0.127","0.127","0.011","0.074","0.123","0.274"
EnterprisesValueEBITDARatio,"13.878","12.664","8.345","7.882","10.985","10.728","9.419","12.493","12.006","14.244","8.304","25.655","23.519","47.298","-0.467","-1.514","61.333","9.235"
