name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
MarketCap,"4,545,092,674","4,411,938,704","2,837,612,917","3,968,193,355","4,652,821,009","2,672,652,199","1,647,529,498","520,502,556","371,450,744","337,779,164","373,293,967","365,264,236"
EnterpriseValue,"17,091,259,674","17,113,153,704","12,522,735,917","18,477,977,355","30,924,804,009","8,852,599,199","5,864,312,498","4,460,572,556","3,834,436,744","2,314,588,164","1,549,021,967","626,037,236"
PeRatio,"32.894","20.793","5.355","3.898","3.887","9.301","4.887","8.563","6.555","7.719","10.549",
ForwardPeRatio,"8.503","11.442","9.363","5.168","3.718","7.564","8.177","6.94","5.587",,"8.045","10.32"
PsRatio,"2.331","2.392","1.238","1.772","1.417","1.753","0.47","1.641","1.381","1.607","2.634","0.787"
PbRatio,"1.284","1.241","0.813","1.132","1.542","1.398","3.046","1.317","1.163","1.325","1.832","2.528"
EnterprisesValueRevenueRatio,"8.382","8.392","5.394","5.192","7.824","5.27","5.156","4.128","3.782","2.975","2.94","1.543"
EnterprisesValueEBITDARatio,"40.304","40.356","16.947","13.177","13.572","15.961","20.898","7.223","5.564","5.324","5.826","2.947"
